"name","Type","Color","manacost","maybeboard","tags"
"Kindred Discovery","Enchantment","U","{3}{U}{U}","false","U - Slivers"
"Octopus Umbra","Enchantment - Aura","U","{3}{U}{U}","false","WU - Auras"
"In Bolas's Clutches","Legendary Enchantment - Aura","U","{4}{U}{U}","false","U - Legendary"
"Shark Typhoon","Enchantment","U","{5}{U}","false","U - Cycling"
"Lay Claim","Enchantment - Aura","U","{5}{U}{U}","false","U - Cycling"
"Archfiend's Vessel","Creature - Human Cleric","B","{B}","false","B - Reanimate"
"Ashnod, Flesh Mechanist","Legendary Creature - Human Artificer","B","{B}","false","B - Deathtouch"
"Ashnod, Flesh Mechanist","Legendary Creature - Human Artificer","B","{B}","false","B - Sacrifice 2"
"Bile Urchin","Creature - Spirit","B","{B}","false","B - Spirits"
"Bloodsoaked Champion","Creature - Human Warrior","B","{B}","false","B - Recursion"
"Carnophage","Creature - Zombie","B","{B}","false","B - Hatred"
"Cauldron Familiar","Creature - Cat","B","{B}","false","B - Witchcraft"
"Champion of the Perished","Creature - Zombie","B","{B}","false","B - Zombies 1"
"Changeling Outcast","Creature - Shapeshifter","B","{B}","false","UB - Ninjas"
"Cruel Sadist","Creature - Human Assassin","B","{B}","false","B - +1 Counters"
"Cult Conscript","Creature - Skeleton Warrior","B","{B}","false","BG - Skeletons"
"Dark Supplicant","Creature - Human Cleric","B","{B}","false","WB - Clerics"
"Death's Shadow","Creature - Avatar","B","{B}","false","B - Hatred"
"Dread Wanderer","Creature - Zombie Jackal","B","{B}","false","B - Recursion"
"Ecstatic Awakener","Creature - Human Wizard","B","{B}","false","B - Demonic 1"
"Evolved Sleeper","Creature - Human","B","{B}","false","B - Phyrexian 1"
"Festering Mummy","Creature - Zombie","B","{B}","false","B - -1 Counters"
"Festering Newt","Creature - Salamander","B","{B}","false","B - Witchcraft"
"Festering Newt","Creature - Salamander","B","{B}","false","B - Witchcraft"
"Foulmire Knight","Creature - Zombie Knight","B","{B}","false","WB - Monarch"
"Fume Spitter","Creature - Horror","B","{B}","false","B - -1 Counters"
"Gravecrawler","Creature - Zombie","B","{B}","false","B - Zombies 3"
"Gravecrawler","Creature - Zombie","B","{B}","false","B - Zombies 1"
"Gravecrawler","Creature - Zombie","B","{B}","false","B - Zombies 2"
"Greedy Freebooter","Creature - Human Pirate","B","{B}","false","B - Pirates"
"Gutterbones","Creature - Skeleton Warrior","B","{B}","false","B - Sacrifice 2"
"Guul Draz Assassin","Creature - Vampire Assassin","B","{B}","false","B - Crime"
"Hateful Eidolon","Enchantment Creature - Spirit","B","{B}","false","B - Constellation"
"Hired Poisoner","Creature - Human Assassin","B","{B}","false","B - Deathtouch"
"Indulgent Aristocrat","Creature - Vampire Noble","B","{B}","false","B - Vampires 3"
"Knight of the Ebon Legion","Creature - Vampire Knight","B","{B}","false","B - Vampires 2"
"Knight of the Ebon Legion","Creature - Vampire Knight","B","{B}","false","WB - Knights"
"Master of Dark Rites","Creature - Vampire Cleric","B","{B}","false","B - Demonic 2"
"Nested Shambler","Creature - Zombie","B","{B}","false","B - Sacrifice 1"
"Nested Shambler","Creature - Zombie","B","{B}","false","B - Sacrifice 2"
"Persistent Specimen","Creature - Skeleton","B","{B}","false","BG - Skeletons"
"Shambling Ghast","Creature - Zombie","B","{B}","false","B - Zombies 3"
"Stitcher's Supplier","Creature - Zombie","B","{B}","false","B - Reanimate"
"Stitcher's Supplier","Creature - Zombie","B","{B}","false","B - Zombies 1"
"Thieves' Guild Enforcer","Creature - Human Rogue","B","{B}","false","B - Rogues"
"Vampire Lacerator","Creature - Vampire Warrior","B","{B}","false","B - Vampires 1"
"Viscera Seer","Creature - Vampire Wizard","B","{B}","false","UB - Steal & Sacrifice"
"Aphemia, the Cacophony","Legendary Enchantment Creature - Harpy","B","{1}{B}","false","B - Constellation"
"Arrogant Poet","Creature - Human Warlock","B","{1}{B}","false","B - Hatred"
"Ashnod's Harvester","Artifact Creature - Construct","B","{2}","false","B - Artifacts"
"Asylum Visitor","Creature - Vampire Wizard","B","{1}{B}","false","BR - Vampires"
"Baleful Eidolon","Enchantment Creature - Spirit","B","{1}{B}","false","B - Spirits"
"Blade of the Oni","Artifact Creature - Equipment Demon","B","{1}{B}","false","B - Demonic 1"
"Blightbelly Rat","Creature - Phyrexian Rat","B","{1}{B}","false","B - Phyrexian 4"
"Blood Artist","Creature - Vampire","B","{1}{B}","false","B - Sacrifice 1"
"Bloodghast","Creature - Vampire Spirit","B","{B}{B}","false","B - Vampires 3"
"Bloodsky Berserker","Creature - Human Berserker","B","{1}{B}","false","B - +1 Counters"
"Brain Maggot","Enchantment Creature - Insect","B","{1}{B}","false","B - Constellation"
"Burglar Rat","Creature - Rat","B","{1}{B}","false","B - Crime"
"Caligo Skin-Witch","Creature - Human Wizard","B","{1}{B}","false","B - Discard 2"
"Cordial Vampire","Creature - Vampire","B","{B}{B}","false","B - Vampires 3"
"Crypt Sliver","Creature - Sliver","B","{1}{B}","false","B - Slivers"
"Dark Confidant","Creature - Human Wizard","B","{1}{B}","false","B - Hatred"
"Deep-Cavern Bat","Creature - Bat","B","{1}{B}","false","UB - Exile"
"Doomed Dissenter","Creature - Human","B","{1}{B}","false","B - Zombies 3"
"Doomed Dissenter","Creature - Human","B","{1}{B}","false","B - Sacrifice 1"
"Doomed Dissenter","Creature - Human","B","{1}{B}","false","B - Sacrifice 2"
"Dregscape Sliver","Creature - Sliver","B","{1}{B}","false","B - Slivers"
"Dusk Legion Sergeant","Creature - Vampire Soldier","B","{1}{B}","false","B - Vampires 3"
"Dusk Legion Zealot","Creature - Vampire Soldier","B","{1}{B}","false","B - Sacrifice 3"
"Echo of Dusk","Creature - Vampire Spirit","B","{1}{B}","false","B - Vampires 2"
"Fathom Fleet Captain","Creature - Human Pirate","B","{1}{B}","false","B - Pirates"
"Francisco, Fowl Marauder","Legendary Creature - Bird Pirate","B","{1}{B}","false","B - Pirates"
"Gifted Aetherborn","Creature - Aetherborn Vampire","B","{B}{B}","false","B - Vampires 2"
"Glint-Sleeve Siphoner","Creature - Human Rogue","B","{1}{B}","false","B - Rogues"
"Glint-Sleeve Siphoner","Creature - Human Rogue","B","{1}{B}","false","BG - Energy"
"Guildsworn Prowler","Creature - Tiefling Rogue Assassin","B","{1}{B}","false","B - Deathtouch"
"Jadar, Ghoulcaller of Nephalia","Legendary Creature - Human Wizard","B","{1}{B}","false","B - Zombies 3"
"Jadar, Ghoulcaller of Nephalia","Legendary Creature - Human Wizard","B","{1}{B}","false","B - Legendary"
"Kalastria Highborn","Creature - Vampire Shaman","B","{B}{B}","false","B - Vampires 2"
"Kitesail Freebooter","Creature - Human Pirate","B","{1}{B}","false","B - Pirates"
"Knight of Malice","Creature - Human Knight","B","{1}{B}","false","WB - Knights"
"Leaden Myr","Artifact Creature - Myr","B","{2}","false","5C - Myr"
"Mesmeric Fiend","Creature - Nightmare Horror","B","{1}{B}","false","B - Nightmares"
"Mire Triton","Creature - Zombie Merfolk","B","{1}{B}","false","B - Reanimate"
"Mire Triton","Creature - Zombie Merfolk","B","{1}{B}","false","B - Keywords"
"Mold Folk","Creature - Fungus Warrior","B","{1}{B}","false","B - Sacrifice 2"
"Nantuko Shade","Creature - Insect Shade","B","{B}{B}","false","B - Devotion"
"Nantuko Shade","Creature - Insect Shade","B","{B}{B}","false","B - Swamps"
"Nezumi Graverobber","Creature - Rat Rogue","B","{1}{B}","false","B - Crime"
"Nezumi Shortfang","Creature - Rat Rogue","B","{1}{B}","false","B - Discard 2"
"Novice Occultist","Creature - Human Wizard","B","{1}{B}","false","B - Demonic 2"
"Nullpriest of Oblivion","Creature - Vampire Cleric","B","{1}{B}","false","B - Vampires 1"
"Nullpriest of Oblivion","Creature - Vampire Cleric","B","{1}{B}","false","B - Keywords"
"Oona's Blackguard","Creature - Faerie Rogue","B","{1}{B}","false","B - Rogues"
"Order of Midnight","Creature - Human Knight","B","{1}{B}","false","WB - Knights"
"Pestilent Syphoner","Creature - Phyrexian Insect","B","{1}{B}","false","B - Infect"
"Phyrexian Vivisector","Creature - Phyrexian Human","B","{1}{B}","false","B - Phyrexian 2"
"Priest of Forgotten Gods","Creature - Human Cleric","B","{1}{B}","false","B - Sacrifice 1"
"Priest of the Haunted Edge","Snow Creature - Zombie Cleric","B","{1}{B}","false","B - Snow"
"Ravenous Rats","Creature - Rat","B","{1}{B}","false","B - Discard 1"
"Ravenous Rats","Creature - Rat","B","{1}{B}","false","B - Discard 2"
"Reassembling Skeleton","Creature - Skeleton Warrior","B","{1}{B}","false","WB - Demonic Pact"
"Reassembling Skeleton","Creature - Skeleton Warrior","B","{1}{B}","false","BG - Skeletons"
"Reassembling Skeleton","Creature - Skeleton Warrior","B","{1}{B}","false","B - Recursion"
"Relentless Dead","Creature - Zombie","B","{B}{B}","false","B - Zombies 3"
"Scheming Aspirant","Creature - Phyrexian Advisor","B","{1}{B}","false","B - Phyrexian 4"
"Scourge of the Skyclaves","Creature - Demon","B","{1}{B}","false","B - Hatred"
"Seekers' Squire","Creature - Human Scout","B","{1}{B}","false","B - Sacrifice 3"
"Shepherd of Rot","Creature - Zombie Cleric","B","{1}{B}","false","B - Zombies 2"
"Skirsdag High Priest","Creature - Human Cleric","B","{1}{B}","false","WB - Clerics"
"Skyclave Shade","Creature - Shade","B","{1}{B}","false","B - +1 Counters"
"Skyclave Shade","Creature - Shade","B","{1}{B}","false","B - Recursion"
"Slaughter Specialist","Creature - Vampire Warrior","B","{1}{B}","false","B - Vampires 1"
"Spirit of Malevolence","Creature - Spirit","B","{1}{B}","false","B - Spirits"
"Syndicate Trafficker","Creature - Aetherborn Rogue","B","{1}{B}","false","B - Artifacts"
"Tainted Adversary","Creature - Zombie","B","{1}{B}","false","B - Zombies 2"
"The Raven Man","Legendary Creature - Human Wizard","B","{1}{B}","false","B - Discard 1"
"Tinybones, Trinket Thief","Legendary Creature - Skeleton Rogue","B","{1}{B}","false","B - Discard 1"
"Tymaret, Chosen from Death","Legendary Enchantment Creature - Demigod","B","{B}{B}","false","B - Devotion"
"Vault Skirge","Artifact Creature - Imp","B","{1}{B/P}","false","5C - Phyrexian"
"Vile Manifestation","Creature - Horror","B","{1}{B}","false","B - Cycling"
"Voldaren Bloodcaster","Creature - Vampire Wizard","B","{1}{B}","false","B - Vampires 1"
"Voldaren Bloodcaster","Creature - Vampire Wizard","B","{1}{B}","false","B - Keywords"
"Vraan, Executioner Thane","Legendary Creature - Phyrexian Vampire","B","{1}{B}","false","B - Legendary"
"Wight","Creature - Zombie Soldier","B","{1}{B}","false","B - Zombies 1"
"Ammit Eternal","Creature - Zombie Crocodile Demon","B","{2}{B}","false","BG - -1 Counters"
"Armix, Filigree Thrasher","Legendary Artifact Creature - Golem","B","{2}{B}","false","B - Artifacts"
"Audacious Thief","Creature - Human Rogue","B","{2}{B}","false","B - Rogues"
"Ayara, First of Locthwain","Legendary Creature - Elf Noble","B","{B}{B}{B}","false","B - Sacrifice 3"
"Banewhip Punisher","Creature - Human Warrior","B","{2}{B}","false","BG - -1 Counters"
"Basal Sliver","Creature - Sliver","B","{2}{B}","false","B - Slivers"
"Biting-Palm Ninja","Creature - Human Ninja","B","{2}{B}","false","UB - Ninjas"
"Blackbloom Rogue","Creature - Human Rogue","B","{2}{B}","false","B - Rogues"
"Blood Vassal","Creature - Thrull","B","{2}{B}","false","B - Demonic 1"
"Bone Shredder","Creature - Minion","B","{2}{B}","false","B - Phyrexian 1"
"Callous Bloodmage","Creature - Vampire Warlock","B","{2}{B}","false","B - Vampires 3"
"Cemetery Reaper","Creature - Zombie","B","{1}{B}{B}","false","B - Zombies 2"
"Coffin Queen","Creature - Zombie Wizard","B","{2}{B}","false","B - Reanimate"
"Crow of Dark Tidings","Creature - Zombie Bird","B","{2}{B}","false","B - Reanimate"
"Death Baron","Creature - Zombie Wizard","B","{1}{B}{B}","false","BG - Skeletons"
"Death Baron","Creature - Zombie Wizard","B","{1}{B}{B}","false","B - Zombies 1"
"Demon's Disciple","Creature - Human Cleric","B","{2}{B}","false","WB - Clerics"
"Diregraf Colossus","Creature - Zombie Giant","B","{2}{B}","false","B - Zombies 1"
"Drana, Liberator of Malakir","Legendary Creature - Vampire Ally","B","{1}{B}{B}","false","B - Vampires 1"
"Dread Shade","Creature - Shade","B","{B}{B}{B}","false","B - Devotion"
"Dreamstealer","Creature - Human Wizard","B","","false","B - Discard 1"
"Embodiment of Agonies","Creature - Demon","B","{1}{B}{B}","false","B - Demonic 2"
"Fain, the Broker","Legendary Creature - Human Warlock","B","{2}{B}","false","B - +1 Counters"
"Fell Stinger","Creature - Zombie Scorpion","B","{2}{B}","false","B - Sacrifice 2"
"Flesh Carver","Creature - Human Wizard","B","{2}{B}","false","B - Sacrifice 2"
"Garrulous Sycophant","Creature - Human Advisor","B","{2}{B}","false","WB - Monarch"
"Geralf's Messenger","Creature - Zombie","B","{B}{B}{B}","false","B - +1 Counters"
"Geralf's Messenger","Creature - Zombie","B","{B}{B}{B}","false","B - Zombies 1"
"Gorging Vulture","Creature - Bird","B","{2}{B}","false","B - Revenge!"
"Gravelighter","Creature - Spirit","B","{2}{B}","false","B - Spirits"
"Gravelighter","Creature - Spirit","B","{2}{B}","false","B - Sacrifice 3"
"Graveyard Trespasser","Creature - Human Werewolf","B","{2}{B}","false","B - Crime"
"Grimdancer","Creature - Nightmare","B","{1}{B}{B}","false","B - Nightmares"
"Gumdrop Poisoner","Creature - Human Warlock","B","{2}{B}","false","B - Witchcraft"
"Headless Rider","Creature - Zombie","B","{2}{B}","false","B - Zombies 1"
"Herald of Torment","Enchantment Creature - Demon","B","{1}{B}{B}","false","B - Demonic 2"
"Herald of Torment","Enchantment Creature - Demon","B","{1}{B}{B}","false","B - Hatred"
"Hooded Blightfang","Creature - Snake","B","{2}{B}","false","B - Deathtouch"
"Ichor Rats","Creature - Rat","B","{1}{B}{B}","false","B - Infect"
"Isareth the Awakener","Legendary Creature - Human Wizard","B","{1}{B}{B}","false","B - Reanimate"
"Liliana, Heretical Healer","Legendary Creature - Human Cleric","B","{1}{B}{B}","false","B - Sacrifice 1"
"Liliana's Devotee","Creature - Human Warlock","B","{2}{B}","false","B - Zombies 3"
"Liliana's Specter","Creature - Specter","B","{1}{B}{B}","false","B - Discard 2"
"Lord of the Accursed","Creature - Zombie","B","{2}{B}","false","B - Zombies 2"
"Lord Skitter's Butcher","Creature - Rat Peasant","B","{2}{B}","false","B - Sacrifice 3"
"Lychguard","Artifact Creature - Necron","B","{2}{B}","false","B - Legendary"
"Mari, the Killing Quill","Legendary Creature - Vampire Assassin","B","{1}{B}{B}","false","B - Rogues"
"Markov Baron","Creature - Vampire Noble","B","{2}{B}","false","BR - Vampires"
"Moira, Urborg Haunt","Legendary Creature - Spirit Wizard","B","{2}{B}","false","B - Spirits"
"Murderous Rider","Creature - Zombie Knight","B","{1}{B}{B}","false","B - Crime"
"Nazgul","Creature - Wraith Knight","B","{2}{B}","false","B - Nazgul"
"Nazgul","Creature - Wraith Knight","B","{2}{B}","false","B - Nazgul"
"Nazgul","Creature - Wraith Knight","B","{2}{B}","false","B - Nazgul"
"Nazgul","Creature - Wraith Knight","B","{2}{B}","false","B - Nazgul"
"Nazgul","Creature - Wraith Knight","B","{2}{B}","false","B - Nazgul"
"Nazgul","Creature - Wraith Knight","B","{2}{B}","false","B - Nazgul"
"Nazgul","Creature - Wraith Knight","B","{2}{B}","false","B - Nazgul"
"Nazgul","Creature - Wraith Knight","B","{2}{B}","false","B - Nazgul"
"Necroskitter","Creature - Elemental","B","{1}{B}{B}","false","B - -1 Counters"
"Nighthawk Scavenger","Creature - Vampire Rogue","B","{1}{B}{B}","false","B - Vampires 3"
"Nocturnal Feeder","Creature - Vampire Rogue","B","{2}{B}","false","B - Vampires 1"
"Nyxathid","Creature - Elemental","B","{1}{B}{B}","false","B - Discard 1"
"Phyrexian Ghoul","Creature - Zombie","B","{2}{B}","false","B - Phyrexian 2"
"Phyrexian Rager","Creature - Horror","B","{2}{B}","false","B - Phyrexian 1"
"Phyrexian Rager","Creature - Horror","B","{2}{B}","false","B - Phyrexian 3"
"Rotlung Reanimator","Creature - Zombie Cleric","B","{2}{B}","false","WB - Clerics"
"Septic Rats","Creature - Rat","B","{1}{B}{B}","false","B - Infect"
"Silversmote Ghoul","Creature - Zombie Vampire","B","{2}{B}","false","B - Vampires 2"
"Spitting Dilophosaurus","Creature - Dinosaur","B","{2}{B}","false","B - -1 Counters"
"Stinkweed Imp","Creature - Imp","B","{2}{B}","false","BG - Self Mill"
"Syphon Sliver","Creature - Sliver","B","{2}{B}","false","B - Slivers"
"Thief of Hope","Creature - Spirit","B","{2}{B}","false","B - Spirits"
"Toshiro Umezawa","Legendary Creature - Human Samurai","B","{1}{B}{B}","false","B - Murder Death Kill"
"Undead Gladiator","Creature - Zombie Barbarian","B","{1}{B}{B}","false","B - Cycling"
"Urborg Scavengers","Creature - Spirit","B","{2}{B}","false","B - Keywords"
"Vampire Nighthawk","Creature - Vampire Shaman","B","{1}{B}{B}","false","B - Vampires 2"
"Vengeful Rebel","Creature - Aetherborn Warrior","B","{2}{B}","false","B - Revenge!"
"Vito, Thorn of the Dusk Rose","Legendary Creature - Vampire Cleric","B","{2}{B}","false","B - Vampires 2"
"Wasteland Strangler","Creature - Eldrazi Processor","B","{2}{B}","false","UB - Exile"
"Woe Strider","Creature - Horror","B","{2}{B}","false","B - Recursion"
"Yahenni, Undying Partisan","Legendary Creature - Aetherborn Vampire","B","{2}{B}","false","B - Legendary"
"Abyssal Persecutor","Creature - Demon","B","{2}{B}{B}","false","WB - Demonic Pact"
"Abyssal Persecutor","Creature - Demon","B","{2}{B}{B}","false","BR - Gift Exchange"
"Archfiend of the Dross","Creature - Phyrexian Demon","B","{2}{B}{B}","false","B - Phyrexian 4"
"Bloodline Keeper","Creature - Vampire","B","{2}{B}{B}","false","B - Vampires 3"
"Bloodtracker","Creature - Vampire Wizard","B","{3}{B}","false","B - Vampires 1"
"Bloodtracker","Creature - Vampire Wizard","B","{3}{B}","false","B - +1 Counters"
"Body Launderer","Creature - Ogre Rogue","B","{2}{B}{B}","false","B - Crime"
"Body Launderer","Creature - Ogre Rogue","B","{2}{B}{B}","false","B - Deathtouch"
"Bogbrew Witch","Creature - Human Wizard","B","{3}{B}","false","B - Witchcraft"
"Conductor of Cacophony","Creature - Demon","B","{3}{B}","false","B - Demonic 2"
"Crypt Ghast","Creature - Spirit","B","{3}{B}","false","B - Swamps"
"Desecration Demon","Creature - Demon","B","{2}{B}{B}","false","B - Demonic 2"
"Disciple of Bolas","Creature - Human Wizard","B","{3}{B}","false","B - Sacrifice 3"
"Draugr Necromancer","Snow Creature - Zombie Cleric","B","{3}{B}","false","B - Snow"
"Dread Presence","Creature - Nightmare","B","{3}{B}","false","B - Swamps"
"Ebondeath, Dracolich","Legendary Creature - Zombie Dragon","B","{2}{B}{B}","false","B - Recursion"
"Entomber Exarch","Creature - Cleric","B","{2}{B}{B}","false","B - Discard 1"
"Entomber Exarch","Creature - Cleric","B","{2}{B}{B}","false","B - Phyrexian 3"
"Eradicator Valkyrie","Creature - Angel Berserker","B","{2}{B}{B}","false","B - Sacrifice 1"
"Erebos, God of the Dead","Legendary Enchantment Creature - God","B","{3}{B}","false","B - Devotion"
"Faceless Butcher","Creature - Nightmare Horror","B","{2}{B}{B}","false","B - Nightmares"
"Fell Specter","Creature - Specter","B","{3}{B}","false","B - Discard 1"
"Gibbering Kami","Creature - Spirit","B","{3}{B}","false","B - Spirits"
"Gisa, Glorious Resurrector","Legendary Creature - Human Wizard","B","{2}{B}{B}","false","B - Legendary"
"Go-Shintai of Hidden Cruelty","Legendary Enchantment Creature - Shrine","B","{3}{B}","false","5C - Shrines"
"Graveshifter","Creature - Shapeshifter","B","{3}{B}","false","B - Slivers"
"Hand of the Praetors","Creature - Zombie","B","{3}{B}","false","B - Infect"
"Lazotep Sliver","Creature - Zombie Sliver","B","{3}{B}","false","B - Slivers"
"Liliana's Reaver","Creature - Zombie","B","{2}{B}{B}","false","B - Discard 2"
"Liliana's Reaver","Creature - Zombie","B","{2}{B}{B}","false","B - Zombies 2"
"Marsh Flitter","Creature - Faerie Rogue","B","{3}{B}","false","B - Sacrifice 3"
"Massacre Girl, Known Killer","Legendary Creature - Human Assassin","B","{2}{B}{B}","false","B - -1 Counters"
"Mer-Ek Nightblade","Creature - Orc Assassin","B","{3}{B}","false","B - +1 Counters"
"Mirri the Cursed","Legendary Creature - Vampire Cat","B","{2}{B}{B}","false","B - +1 Counters"
"Mirri the Cursed","Legendary Creature - Vampire Cat","B","{2}{B}{B}","false","B - Keywords"
"Misfortune Teller","Creature - Human Warlock","B","{3}{B}","false","B - Deathtouch"
"Phyrexian Obliterator","Creature - Horror","B","{B}{B}{B}{B}","false","B - Phyrexian 3"
"Phyrexian Scuta","Creature - Zombie","B","{3}{B}","false","B - Phyrexian 1"
"Pitiless Plunderer","Creature - Human Pirate","B","{3}{B}","false","B - Pirates"
"Rankle, Master of Pranks","Legendary Creature - Faerie Rogue","B","{2}{B}{B}","false","B - Rogues"
"Ravenous Chupacabra","Creature - Beast Horror","B","{2}{B}{B}","false","BG - Self Mill"
"Sanctum Seeker","Creature - Vampire Knight","B","{2}{B}{B}","false","B - Vampires 2"
"Sangromancer","Creature - Vampire Shaman","B","{2}{B}{B}","false","B - Discard 2"
"Scrapwork Rager","Artifact Creature - Phyrexian Horror","B","{4}","false","B - Phyrexian 2"
"Skeleton Crew","Creature - Skeleton Pirate","B","{3}{B}","false","B - Pirates"
"Skeleton Crew","Creature - Skeleton Pirate","B","{3}{B}","false","BG - Skeletons"
"Skinrender","Creature - Zombie","B","{2}{B}{B}","false","B - -1 Counters"
"Skinrender","Creature - Phyrexian Zombie","B","{2}{B}{B}","false","B - Phyrexian 3"
"Skinrender","Creature - Phyrexian Zombie","B","{2}{B}{B}","false","B - Zombies 1"
"Skinrender","Creature - Phyrexian Zombie","B","{2}{B}{B}","false","B - Phyrexian 4"
"Starscream, Power Hungry","Legendary Artifact Creature - Robot","B","{3}{B}","false","B - Legendary"
"Thorn of the Black Rose","Creature - Human Assassin","B","{3}{B}","false","WB - Monarch"
"Tormod, the Desecrator","Legendary Creature - Zombie Wizard","B","{3}{B}","false","B - Recursion"
"Toxin Sliver","Creature - Sliver","B","{3}{B}","false","B - Slivers"
"Undead Warchief","Creature - Zombie","B","{2}{B}{B}","false","B - Zombies 1"
"Vampire Nocturnus","Creature - Vampire","B","{1}{B}{B}{B}","false","B - Vampires 1"
"Vampiric Sliver","Creature - Sliver","B","{3}{B}","false","B - Slivers"
"Vengeful Dead","Creature - Zombie","B","{3}{B}","false","B - Zombies 3"
"Yawgmoth, Thran Physician","Legendary Creature - Human Cleric","B","{2}{B}{B}","false","BG - -1 Counters"
"Archfiend of Ifnir","Creature - Demon","B","{3}{B}{B}","false","B - Cycling"
"Bone Miser","Creature - Zombie Wizard","B","{4}{B}","false","B - Cycling"
"Cairn Wanderer","Creature - Shapeshifter","B","{4}{B}","false","B - Keywords"
"Cavalier of Night","Creature - Elemental Knight","B","{2}{B}{B}{B}","false","B - Devotion"
"Custodi Lich","Creature - Zombie Cleric","B","{3}{B}{B}","false","WB - Monarch"
"Death Tyrant","Creature - Beholder Skeleton","B","{4}{B}","false","BG - Skeletons"
"Doom Whisperer","Creature - Nightmare Demon","B","{3}{B}{B}","false","B - Nightmares"
"Doomwake Giant","Enchantment Creature - Giant","B","{4}{B}","false","B - Constellation"
"Drana, Kalastria Bloodchief","Legendary Creature - Vampire Shaman","B","{3}{B}{B}","false","B - Legendary"
"Earwig Squad","Creature - Goblin Rogue","B","{3}{B}{B}","false","B - Rogues"
"Ghoulcaller Gisa","Legendary Creature - Human Wizard","B","{3}{B}{B}","false","B - Zombies 3"
"Gray Merchant of Asphodel","Creature - Zombie","B","{3}{B}{B}","false","B - Devotion"
"He Who Hungers","Legendary Creature - Spirit","B","{4}{B}","false","B - Spirits"
"Junji, the Midnight Sky","Legendary Creature - Dragon Spirit","B","{3}{B}{B}","false","B - Spirits"
"Kinzu of the Bleak Coven","Legendary Creature - Phyrexian Vampire","B","{4}{B}","false","B - Sacrifice 3"
"Massacre Girl","Legendary Creature - Human Assassin","B","{3}{B}{B}","false","B - Murder Death Kill"
"Morkrut Banshee","Creature - Spirit","B","{3}{B}{B}","false","B - Spirits"
"Noxious Ghoul","Creature - Zombie","B","{3}{B}{B}","false","B - Zombies 2"
"Ogre Slumlord","Creature - Ogre Rogue","B","{3}{B}{B}","false","B - Deathtouch"
"Phyrexian Plaguelord","Creature - Carrier","B","{3}{B}{B}","false","B - Phyrexian 2"
"Priest of the Blood Rite","Creature - Human Cleric","B","{3}{B}{B}","false","B - Demonic 1"
"Puppeteer Clique","Creature - Faerie Wizard","B","{3}{B}{B}","false","UB - Steal & Sacrifice"
"Ravenous Rotbelly","Creature - Zombie Horror","B","{4}{B}","false","B - Zombies 3"
"Royal Warden","Artifact Creature - Necron","B","{3}{B}{B}","false","B - Artifacts"
"Skithiryx, the Blight Dragon","Legendary Creature - Dragon Skeleton","B","{3}{B}{B}","false","B - Infect"
"Sly Requisitioner","Creature - Human Artificer","B","{4}{B}","false","B - Artifacts"
"Syr Konrad, the Grim","Legendary Creature - Human Knight","B","{3}{B}{B}","false","B - Sacrifice 1"
"Throat Slitter","Creature - Rat Ninja","B","{4}{B}","false","UB - Ninjas"
"Vengeful Pharaoh","Creature - Zombie","B","{2}{B}{B}{B}","false","B - Revenge!"
"Westgate Regent","Creature - Vampire","B","{3}{B}{B}","false","B - Vampires 2"
"Witch of the Moors","Creature - Human Warlock","B","{3}{B}{B}","false","B - Witchcraft"
"Witch-king of Angmar","Legendary Creature - Wraith Noble","B","{3}{B}{B}","false","B - Nazgul"
"Carnifex Demon","Creature - Demon","B","{4}{B}{B}","false","BG - -1 Counters"
"Feaster of Fools","Creature - Demon","B","{4}{B}{B}","false","B - Demonic 2"
"Harvester of Souls","Creature - Demon","B","{4}{B}{B}","false","B - Demonic 1"
"Ink-Eyes, Servant of Oni","Legendary Creature - Rat Ninja","B","{4}{B}{B}","false","UB - Ninjas"
"Laquatus's Champion","Creature - Nightmare Horror","B","{4}{B}{B}","false","B - Nightmares"
"Marionette Master","Creature - Human Artificer","B","{4}{B}{B}","false","B - Artifacts"
"Massacre Wurm","Creature - Phyrexian Wurm","B","{3}{B}{B}{B}","false","B - Phyrexian 3"
"Patron of the Vein","Creature - Vampire Shaman","B","{4}{B}{B}","false","B - Vampires 1"
"Phyrexian Gargantua","Creature - Horror","B","{4}{B}{B}","false","B - Phyrexian 1"
"Reaper from the Abyss","Creature - Demon","B","{3}{B}{B}{B}","false","B - Demonic 1"
"Skeletal Vampire","Creature - Vampire Skeleton","B","{4}{B}{B}","false","B - Vampires 3"
"Soulflayer","Creature - Demon","B","{4}{B}{B}","false","B - Keywords"
"Timothar, Baron of Bats","Legendary Creature - Vampire Noble","B","{4}{B}{B}","false","B - Vampires 3"
"Twisted Abomination","Creature - Zombie Mutant","B","{5}{B}","false","B - Cycling"
"Twisted Abomination","Creature - Zombie Mutant","B","{5}{B}","false","B - Reanimate"
"Twisted Abomination","Creature - Zombie Mutant","B","{5}{B}","false","B - Swamps"
"Gloomfang Mauler","Creature - Nightmare","B","{5}{B}{B}","false","B - Nightmares"
"Gloomfang Mauler","Creature - Nightmare","B","{5}{B}{B}","false","B - Keywords"
"Sheoldred, Whispering One","Legendary Creature - Praetor","B","{5}{B}{B}","false","B - Phyrexian 1"
"Scion of Darkness","Creature - Avatar","B","{5}{B}{B}{B}","false","WB - Clerics"
"Davriel, Rogue Shadowmage","Legendary Planeswalker - Davriel","B","{2}{B}","false","B - Discard 2"
