"name","Type","Color","manacost","maybeboard","tags"
"Thorn Mammoth","Creature - Elephant","G","{5}{G}{G}","false","G – Jumping"
"Obsessive Skinner","Creature - Human Rogue","G","{1}{G}","false","G – Grow"
"Temperamental Oozewagg","Creature - Ooze Brushwagg","G","{3}{G}","false","G – Grow"
"Signature Slam","Instant","G","{2}{G}","false","G – Grow"
"Evolution Witness","Creature - Elf Shaman Mutant","G","{2}{G}","false","G – Roots"
"Colossal Dreadmask","Artifact - Equipment","G","{4}{G}{G}","false","G – Tasty"
"Rubblebelt Maverick","Creature - Human Detective","G","{G}","false","G – Roots"
"Grapple with the Past","Instant","G","{1}{G}","false","G – Roots"
"Amethyst Dragon","Creature - Dragon","R","{4}{R}{R}","false","R – Dragons"
"Firespitter Whelp","Creature - Dragon","R","{2}{R}","false","R – Dragons"
"Master Trinketeer","Creature - Dwarf Artificer","W","{2}{W}","false","W – Army"
"Master Transmuter","Artifact Creature - Human Artificer","U","{3}{U}","false","U – Mechanic"
"Mischievous Mystic","Creature - Human Wizard","U","{1}{U}","false","U – Wizards"
"Shoreline Looter","Creature - Rat Rogue","U","{1}{U}","false","U – Wizards"
"Grazilaxx, Illithid Scholar","Legendary Creature - Horror","U","{1}{U}{U}","false","U – Wizards"
"Serum Visionary","Creature - Vedalken Wizard","U","{2}{U}","false","U – Wizards"
"Sunshower Druid","Creature - Frog Druid","G","{G}","false","G – Jumping"
"Plains","Basic Land - Plains","","","false","W – Trained"
"Signal Pest","Artifact Creature - Pest","","{1}","false","W – Army"
"Mentor of the Meek","Creature - Human Soldier","W","{2}{W}","false","W – Army"
"Al Bhed Salvagers","Creature - Human Artificer Warrior","B","{2}{B}","false","B – Treasures"
"Disciple of the Vault","Creature - Human Cleric","B","{B}","false","B – Treasures"
"Nested Shambler","Creature - Zombie","B","{B}","false","B – Zombies"
"Gravecrawler","Creature - Zombie","B","{B}","false","B – Zombies"
"Phyrexian Reclamation","Enchantment","B","{B}","false","B – Zombies"
"Ravenous Chupacabra","Creature - Beast Horror","B","{2}{B}{B}","false","B – Reanimate"
"Healer's Hawk","Creature - Bird","W","{W}","false","W – Doctors"
"Soul's Attendant","Creature - Human Cleric","W","{W}","false","W – Doctors"
"Ajani's Pridemate","Creature - Cat Soldier","W","","false","W – Doctors"
"Charming Prince","Creature - Human Noble","W","{1}{W}","false","W – Doctors"
"Distinguished Conjurer","Creature - Human Wizard","W","{1}{W}","false","W – Doctors"
"Banisher Priest","Creature - Human Cleric","W","{1}{W}{W}","false","W – Doctors"
"Bill the Pony","Legendary Creature - Horse","W","{3}{W}","false","W – Doctors"
"Exemplar of Light","Creature - Angel","W","{2}{W}{W}","false","W – Doctors"
"Basilisk Collar","Artifact - Equipment","","{1}","false","W – Doctors"
"Teshar, Ancestor's Apostle","Legendary Creature - Bird Cleric","W","{3}{W}","false","W – Doctors"
"Exorcise","Sorcery","W","{1}{W}","false","W – Doctors"
"Fleeting Flight","Instant","W","{W}","false","W – Trained"
"Helpful Hunter","Creature - Cat","W","{1}{W}","false","W – Blinking"
"Sanguine Evangelist","Creature - Vampire Cleric","W","{2}{W}","false","W – Blinking"
