"name","Type","Color","manacost","maybeboard","tags"
"Swamp","Basic Land - Swamp","B","","false","Liliana"
"Liliana's Steward","Creature - Zombie","B","{B}","false","Liliana"
"Cemetery Recruitment","Sorcery","B","{1}{B}","false","Liliana"
"Wailing Ghoul","Creature - Zombie","B","{1}{B}","false","Liliana"
"Blighted Bat","Creature - Zombie Bat","B","{2}{B}","false","Liliana"
"Ghoulraiser","Creature - Zombie","B","{1}{B}{B}","false","Liliana"
"Liliana's Devotee","Creature - Human Warlock","B","{2}{B}","false","Liliana"
"Liliana's Elite","Creature - Zombie","B","{2}{B}","false","Liliana"
"Liliana's Standard Bearer","Creature - Zombie Knight","B","{2}{B}","false","Liliana"
"Liliana, Waker of the Dead","Legendary Planeswalker - Liliana","B","{2}{B}{B}","false","Liliana"
"Settle the Score","Sorcery","B","{2}{B}{B}","false","Liliana"
"Rise Again","Sorcery","B","{4}{B}","false","Liliana"
"Goremand","Creature - Demon","B","{4}{B}{B}","false","Liliana"
"Thriving Isle","Land","U","","false","Mill"
"Island","Basic Land - Island","U","","false","Mill"
"Island","Basic Land - Island","U","","false","Mill"
"Island","Basic Land - Island","U","","false","Mill"
"Island","Basic Land - Island","U","","false","Mill"
"Island","Basic Land - Island","U","","false","Mill"
"Island","Basic Land - Island","U","","false","Mill"
"Island","Basic Land - Island","U","","false","Mill"
"Thought Scour","Instant","U","{U}","false","Mill"
"Towering-Wave Mystic","Creature - Merfolk Wizard","U","{1}{U}","false","Mill"
"Wall of Lost Thoughts","Creature - Wall","U","{1}{U}","false","Mill"
"Bruvac the Grandiloquent","Legendary Creature - Human Advisor","U","{2}{U}","false","Mill"
"Reckless Scholar","Creature - Human Wizard","U","{2}{U}","false","Mill"
"Selhoff Occultist","Creature - Human Rogue","U","{2}{U}","false","Mill"
"Sweep Away","Instant","U","{2}{U}","false","Mill"
"Teferi's Tutelage","Enchantment","U","{2}{U}","false","Mill"
"Thought Collapse","Instant","U","{1}{U}{U}","false","Mill"
"Capture Sphere","Enchantment - Aura","U","{3}{U}","false","Mill"
"Vedalken Entrancer","Creature - Vedalken Wizard","U","{3}{U}","false","Mill"
"Belltower Sphinx","Creature - Sphinx","U","{4}{U}","false","Mill"
"Phyrexian Tower","Legendary Land","B","","false","Minions"
"Thriving Moor","Land","B","","false","Minions"
"Swamp","Basic Land - Swamp","B","","false","Minions"
"Swamp","Basic Land - Swamp","B","","false","Minions"
"Swamp","Basic Land - Swamp","B","","false","Minions"
"Swamp","Basic Land - Swamp","B","","false","Minions"
"Swamp","Basic Land - Swamp","B","","false","Minions"
"Swamp","Basic Land - Swamp","B","","false","Minions"
"Bone Splinters","Sorcery","B","{B}","false","Minions"
"Innocent Blood","Sorcery","B","{B}","false","Minions"
"Shambling Goblin","Creature - Zombie Goblin","B","{B}","false","Minions"
"Eliminate","Instant","B","{1}{B}","false","Minions"
"Eternal Taskmaster","Creature - Zombie","B","{1}{B}","false","Minions"
"Ghoulcaller's Accomplice","Creature - Human Rogue","B","{1}{B}","false","Minions"
"Liliana's Devotee","Creature - Human Warlock","B","{2}{B}","false","Minions"
"Nocturnal Feeder","Creature - Vampire Rogue","B","{2}{B}","false","Minions"
"Bone Picker","Creature - Bird","B","{3}{B}","false","Minions"
"Kels, Fight Fixer","Legendary Creature - Azra Warlock","B","{2}{B}{B}","false","Minions"
"Ghoulcaller Gisa","Legendary Creature - Human Wizard","B","{3}{B}{B}","false","Minions"
"Goremand","Creature - Demon","B","{4}{B}{B}","false","Minions"
"Thriving Bluff","Land","R","","false","Minotaurs"
"Mountain","Basic Land - Mountain","R","","false","Minotaurs"
"Mountain","Basic Land - Mountain","R","","false","Minotaurs"
"Mountain","Basic Land - Mountain","R","","false","Minotaurs"
"Mountain","Basic Land - Mountain","R","","false","Minotaurs"
"Mountain","Basic Land - Mountain","R","","false","Minotaurs"
"Mountain","Basic Land - Mountain","R","","false","Minotaurs"
"Mountain","Basic Land - Mountain","R","","false","Minotaurs"
"Bloodrage Brawler","Creature - Minotaur Warrior","R","{1}{R}","false","Minotaurs"
"Lightning Visionary","Creature - Minotaur Shaman","R","{1}{R}","false","Minotaurs"
"Sure Strike","Instant","R","{1}{R}","false","Minotaurs"
"Herald's Horn","Artifact","R","{3}","false","Minotaurs"
"Minotaur Skullcleaver","Creature - Minotaur Berserker","R","{2}{R}","false","Minotaurs"
"Minotaur Sureshot","Creature - Minotaur Archer","R","{2}{R}","false","Minotaurs"
"Rageblood Shaman","Creature - Minotaur Shaman","R","{1}{R}{R}","false","Minotaurs"
"Soul Sear","Instant","R","{2}{R}","false","Minotaurs"
"Traitorous Greed","Sorcery","R","{3}{R}","false","Minotaurs"
"Warfire Javelineer","Creature - Minotaur Warrior","R","{3}{R}","false","Minotaurs"
"Flurry of Horns","Sorcery","R","{4}{R}","false","Minotaurs"
"Sethron, Hurloon General","Legendary Creature - Minotaur Warrior","R","{3}{R}{R}","false","Minotaurs"
"Thriving Moor","Land","B","","false","Phyrexian"
"Swamp","Basic Land - Swamp","B","","false","Phyrexian"
"Swamp","Basic Land - Swamp","B","","false","Phyrexian"
"Swamp","Basic Land - Swamp","B","","false","Phyrexian"
"Swamp","Basic Land - Swamp","B","","false","Phyrexian"
"Swamp","Basic Land - Swamp","B","","false","Phyrexian"
"Swamp","Basic Land - Swamp","B","","false","Phyrexian"
"Swamp","Basic Land - Swamp","B","","false","Phyrexian"
"Phyrexian Reclamation","Enchantment","B","{B}","false","Phyrexian"
"Malefic Scythe","Artifact - Equipment","B","{1}{B}","false","Phyrexian"
"Myr Sire","Artifact Creature - Phyrexian Myr","B","{2}","false","Phyrexian"
"Perilous Myr","Artifact Creature - Phyrexian Myr","B","{2}","false","Phyrexian"
"Douse in Gloom","Instant","B","{2}{B}","false","Phyrexian"
"Phyrexian Broodlings","Creature - Phyrexian Minion","B","{1}{B}{B}","false","Phyrexian"
"Phyrexian Rager","Creature - Phyrexian Horror","B","{2}{B}","false","Phyrexian"
"Entomber Exarch","Creature - Phyrexian Cleric","B","{2}{B}{B}","false","Phyrexian"
"Parasitic Implant","Enchantment - Aura","B","{3}{B}","false","Phyrexian"
"Phyrexian Debaser","Creature - Phyrexian Carrier","B","{3}{B}","false","Phyrexian"
"Phyrexian Gargantua","Creature - Phyrexian Horror","B","{4}{B}{B}","false","Phyrexian"
"Sheoldred, Whispering One","Legendary Creature - Phyrexian Praetor","B","{5}{B}{B}","false","Phyrexian"
"Thriving Isle","Land","U","","false","Pirates"
"Island","Basic Land - Island","U","","false","Pirates"
"Island","Basic Land - Island","U","","false","Pirates"
"Island","Basic Land - Island","U","","false","Pirates"
"Island","Basic Land - Island","U","","false","Pirates"
"Island","Basic Land - Island","U","","false","Pirates"
"Island","Basic Land - Island","U","","false","Pirates"
"Island","Basic Land - Island","U","","false","Pirates"
"Curious Obsession","Enchantment - Aura","U","{U}","false","Pirates"
"Spectral Sailor","Creature - Spirit Pirate","U","{U}","false","Pirates"
"Chart a Course","Sorcery","U","{1}{U}","false","Pirates"
"Departed Deckhand","Creature - Spirit Pirate","U","{1}{U}","false","Pirates"
"Kitesail Corsair","Creature - Human Pirate","U","{1}{U}","false","Pirates"
"Corsair Captain","Creature - Human Pirate","U","{2}{U}","false","Pirates"
"Pirate's Cutlass","Artifact - Equipment","U","{3}","false","Pirates"
"Rishadan Airship","Creature - Human Pirate","U","{2}{U}","false","Pirates"
"Sailor of Means","Creature - Human Pirate","U","{2}{U}","false","Pirates"
"Waterknot","Enchantment - Aura","U","{1}{U}{U}","false","Pirates"
"Coastal Piracy","Enchantment","U","{2}{U}{U}","false","Pirates"
"Prosperous Pirates","Creature - Human Pirate","U","{4}{U}","false","Pirates"
"Forest","Basic Land - Forest","G","","false","Plus One"
"Thriving Grove","Land","G","","false","Plus One"
"Forest","Basic Land - Forest","G","","false","Plus One"
"Forest","Basic Land - Forest","G","","false","Plus One"
"Forest","Basic Land - Forest","G","","false","Plus One"
"Forest","Basic Land - Forest","G","","false","Plus One"
"Forest","Basic Land - Forest","G","","false","Plus One"
"Forest","Basic Land - Forest","G","","false","Plus One"
"Forest","Basic Land - Forest","G","","false","Plus One"
"Wildwood Scourge","Creature - Hydra","G","{X}{G}","false","Plus One"
"Nessian Hornbeetle","Creature - Insect","G","{1}{G}","false","Plus One"
"Scrounging Bandar","Creature - Cat Monkey","G","{1}{G}","false","Plus One"
"Branching Evolution","Enchantment","G","{2}{G}","false","Plus One"
"Champion of Lambholt","Creature - Human Warrior","G","{1}{G}{G}","false","Plus One"
"Fertilid","Creature - Elemental","G","{2}{G}","false","Plus One"
"Inspiring Call","Instant","G","{2}{G}","false","Plus One"
"Pridemalkin","Creature - Cat","G","{2}{G}","false","Plus One"
"Rishkar, Peema Renegade","Legendary Creature - Elf Druid","G","{2}{G}","false","Plus One"
"Lifecrafter's Gift","Instant","G","{3}{G}","false","Plus One"
"Primeval Bounty","Enchantment","G","{5}{G}","false","Plus One"
"Forest","Basic Land - Forest","G","","false","Predatory"
"Thriving Grove","Land","G","","false","Predatory"
"Forest","Basic Land - Forest","G","","false","Predatory"
"Forest","Basic Land - Forest","G","","false","Predatory"
"Forest","Basic Land - Forest","G","","false","Predatory"
"Forest","Basic Land - Forest","G","","false","Predatory"
"Forest","Basic Land - Forest","G","","false","Predatory"
"Forest","Basic Land - Forest","G","","false","Predatory"
"Gingerbrute","Artifact Creature - Food Golem","G","{1}","false","Predatory"
"Irresistible Prey","Sorcery","G","{G}","false","Predatory"
"Brindle Shoat","Creature - Boar","G","{1}{G}","false","Predatory"
"Dawntreader Elk","Creature - Elk","G","{1}{G}","false","Predatory"
"Crushing Canopy","Instant","G","{2}{G}","false","Predatory"
"Fungal Rebirth","Instant","G","{2}{G}","false","Predatory"
"Time to Feed","Sorcery","G","{2}{G}","false","Predatory"
"Momentous Fall","Instant","G","{2}{G}{G}","false","Predatory"
"Neyith of the Dire Hunt","Legendary Creature - Human Warrior","G","{2}{G}{G}","false","Predatory"
"Ravenous Baloth","Creature - Beast","G","{2}{G}{G}","false","Predatory"
"Sabertooth Mauler","Creature - Cat","G","{3}{G}","false","Predatory"
"Thragtusk","Creature - Beast","G","{4}{G}","false","Predatory"
"Chamber Sentry","Artifact Creature - Construct","WUBRG","{X}","false","Rainbow"
"Mirrodin's Core","Land","","","false","Rainbow"
"Rupture Spire","Land","","","false","Rainbow"
"Terramorphic Expanse","Land","","","false","Rainbow"
"Plains","Basic Land - Plains","","","false","Rainbow"
"Island","Basic Land - Island","","","false","Rainbow"
"Swamp","Basic Land - Swamp","","","false","Rainbow"
"Mountain","Basic Land - Mountain","","","false","Rainbow"
"Forest","Basic Land - Forest","","","false","Rainbow"
"Prismite","Artifact Creature - Golem","","{2}","false","Rainbow"
"Prophetic Prism","Artifact","","{2}","false","Rainbow"
"Alloy Myr","Artifact Creature - Myr","","{3}","false","Rainbow"
"Auger Spree","Instant","BR","{1}{B}{R}","false","Rainbow"
"Ironroot Warlord","Creature - Treefolk Soldier","WG","{1}{G}{W}","false","Rainbow"
"Lawmage's Binding","Enchantment - Aura","WU","{1}{W}{U}","false","Rainbow"
"Skittering Surveyor","Artifact Creature - Construct","","{3}","false","Rainbow"
"Raging Regisaur","Creature - Dinosaur","RG","{2}{R}{G}","false","Rainbow"
"Fusion Elemental","Creature - Elemental","WUBRG","{W}{U}{B}{R}{G}","false","Rainbow"
"Maelstrom Archangel","Creature - Angel","WUBRG","{W}{U}{B}{R}{G}","false","Rainbow"
"Dinrova Horror","Creature - Horror","UB","{4}{U}{B}","false","Rainbow"
"Swamp","Basic Land - Swamp","B","","false","Reanimated"
"Thriving Moor","Land","B","","false","Reanimated"
"Swamp","Basic Land - Swamp","B","","false","Reanimated"
"Swamp","Basic Land - Swamp","B","","false","Reanimated"
"Swamp","Basic Land - Swamp","B","","false","Reanimated"
"Swamp","Basic Land - Swamp","B","","false","Reanimated"
"Swamp","Basic Land - Swamp","B","","false","Reanimated"
"Swamp","Basic Land - Swamp","B","","false","Reanimated"
"Archfiend's Vessel","Creature - Human Cleric","B","{B}","false","Reanimated"
"Reanimate","Sorcery","B","{B}","false","Reanimated"
"Eliminate","Instant","B","{1}{B}","false","Reanimated"
"Exhume","Sorcery","B","{1}{B}","false","Reanimated"
"Macabre Waltz","Sorcery","B","{1}{B}","false","Reanimated"
"Mire Triton","Creature - Zombie Merfolk","B","{1}{B}","false","Reanimated"
"Crow of Dark Tidings","Creature - Zombie Bird","B","{2}{B}","false","Reanimated"
"Funeral Rites","Sorcery","B","{2}{B}","false","Reanimated"
"Carrion Grub","Creature - Insect","B","{3}{B}","false","Reanimated"
"Gravewaker","Creature - Bird Spirit","B","{4}{B}{B}","false","Reanimated"
"Scourge of Nel Toth","Creature - Zombie Dragon","B","{5}{B}{B}","false","Reanimated"
"Rise of the Dark Realms","Sorcery","B","{7}{B}{B}","false","Reanimated"
"Swamp","Basic Land - Swamp","B","","false","Rogues"
"Thriving Moor","Land","B","","false","Rogues"
"Swamp","Basic Land - Swamp","B","","false","Rogues"
"Swamp","Basic Land - Swamp","B","","false","Rogues"
"Swamp","Basic Land - Swamp","B","","false","Rogues"
"Swamp","Basic Land - Swamp","B","","false","Rogues"
"Swamp","Basic Land - Swamp","B","","false","Rogues"
"Swamp","Basic Land - Swamp","B","","false","Rogues"
"Alchemist's Gift","Instant","B","{B}","false","Rogues"
"Nightshade Stinger","Creature - Faerie Rogue","B","{B}","false","Rogues"
"Thieves' Guild Enforcer","Creature - Human Rogue","B","{B}","false","Rogues"
"Masked Blackguard","Creature - Human Rogue","B","{1}{B}","false","Rogues"
"Oona's Blackguard","Creature - Faerie Rogue","B","{1}{B}","false","Rogues"
"Rogue's Gloves","Artifact - Equipment","B","{2}","false","Rogues"
"Lawless Broker","Creature - Aetherborn Rogue","B","{2}{B}","false","Rogues"
"Nocturnal Feeder","Creature - Vampire Rogue","B","{2}{B}","false","Rogues"
"Stab Wound","Enchantment - Aura","B","{2}{B}","false","Rogues"
"Corpse Traders","Creature - Human Rogue","B","{3}{B}","false","Rogues"
"Gonti, Lord of Luxury","Legendary Creature - Aetherborn Rogue","B","{2}{B}{B}","false","Rogues"
"Finishing Blow","Instant","B","{4}{B}","false","Rogues"
"Thriving Bluff","Land","R","","false","Seismic"
"Mountain","Basic Land - Mountain","R","","false","Seismic"
"Mountain","Basic Land - Mountain","R","","false","Seismic"
"Mountain","Basic Land - Mountain","R","","false","Seismic"
"Mountain","Basic Land - Mountain","R","","false","Seismic"
"Mountain","Basic Land - Mountain","R","","false","Seismic"
"Mountain","Basic Land - Mountain","R","","false","Seismic"
"Mountain","Basic Land - Mountain","R","","false","Seismic"
"Grim Lavamancer","Creature - Human Wizard","R","{R}","false","Seismic"
"Ashmouth Hound","Creature - Elemental Dog","R","{1}{R}","false","Seismic"
"Magma Jet","Instant","R","{1}{R}","false","Seismic"
"Magmaquake","Instant","R","{X}{R}{R}","false","Seismic"
"Spitting Earth","Sorcery","R","{1}{R}","false","Seismic"
"Volcanic Geyser","Instant","R","{X}{R}{R}","false","Seismic"
"Bloodrock Cyclops","Creature - Cyclops","R","{2}{R}","false","Seismic"
"Mana Geode","Artifact","R","{3}","false","Seismic"
"Molten Ravager","Creature - Elemental","R","{2}{R}","false","Seismic"
"Volcanic Fallout","Instant","R","{1}{R}{R}","false","Seismic"
"Cinder Elemental","Creature - Elemental","R","{3}{R}","false","Seismic"
"Seismic Elemental","Creature - Elemental","R","{3}{R}{R}","false","Seismic"
"Mountain","Basic Land - Mountain","R","","false","Smashing"
"Thriving Bluff","Land","R","","false","Smashing"
"Mountain","Basic Land - Mountain","R","","false","Smashing"
"Mountain","Basic Land - Mountain","R","","false","Smashing"
"Mountain","Basic Land - Mountain","R","","false","Smashing"
"Mountain","Basic Land - Mountain","R","","false","Smashing"
"Mountain","Basic Land - Mountain","R","","false","Smashing"
"Mountain","Basic Land - Mountain","R","","false","Smashing"
"Furor of the Bitten","Enchantment - Aura","R","{R}","false","Smashing"
"Shock","Instant","R","{R}","false","Smashing"
"Bloodrage Brawler","Creature - Minotaur Warrior","R","{1}{R}","false","Smashing"
"Fling","Instant","R","{1}{R}","false","Smashing"
"Heartfire Immolator","Creature - Human Wizard","R","{1}{R}","false","Smashing"
"Hungry Flames","Instant","R","{2}{R}","false","Smashing"
"Onakke Ogre","Creature - Ogre Warrior","R","{2}{R}","false","Smashing"
"Flametongue Kavu","Creature - Kavu","R","{3}{R}","false","Smashing"
"Sarkhan's Unsealing","Enchantment","R","{3}{R}","false","Smashing"
"Etali, Primal Storm","Legendary Creature - Elder Dinosaur","R","{4}{R}{R}","false","Smashing"
"Hamletback Goliath","Creature - Giant Warrior","R","{6}{R}","false","Smashing"
"Volcanic Salvo","Sorcery","R","{10}{R}{R}","false","Smashing"
"Mountain","Basic Land - Mountain","R","","false","Spellcasting"
"Thriving Bluff","Land","R","","false","Spellcasting"
"Mountain","Basic Land - Mountain","R","","false","Spellcasting"
"Mountain","Basic Land - Mountain","R","","false","Spellcasting"
"Mountain","Basic Land - Mountain","R","","false","Spellcasting"
"Mountain","Basic Land - Mountain","R","","false","Spellcasting"
"Mountain","Basic Land - Mountain","R","","false","Spellcasting"
"Mountain","Basic Land - Mountain","R","","false","Spellcasting"
"Crash Through","Sorcery","R","{R}","false","Spellcasting"
"Shock","Instant","R","{R}","false","Spellcasting"
"Doublecast","Sorcery","R","{R}{R}","false","Spellcasting"
"Dragon Fodder","Sorcery","R","{1}{R}","false","Spellcasting"
"Young Pyromancer","Creature - Human Shaman","R","{1}{R}","false","Spellcasting"
"Dualcaster Mage","Creature - Human Wizard","R","{1}{R}{R}","false","Spellcasting"
"Hungry Flames","Instant","R","{2}{R}","false","Spellcasting"
"Kinetic Augur","Creature - Human Shaman","R","{3}{R}","false","Spellcasting"
"Living Lightning","Creature - Elemental Shaman","R","{3}{R}","false","Spellcasting"
"Double Vision","Enchantment","R","{3}{R}{R}","false","Spellcasting"
"Charmbreaker Devils","Creature - Devil","R","{5}{R}","false","Spellcasting"
"Immolating Gyre","Sorcery","R","{4}{R}{R}","false","Spellcasting"
"Thriving Isle","Land","U","","false","Spirits"
"Island","Basic Land - Island","U","","false","Spirits"
"Island","Basic Land - Island","U","","false","Spirits"
"Island","Basic Land - Island","U","","false","Spirits"
"Island","Basic Land - Island","U","","false","Spirits"
"Island","Basic Land - Island","U","","false","Spirits"
"Island","Basic Land - Island","U","","false","Spirits"
"Island","Basic Land - Island","U","","false","Spirits"
"Essence Flux","Instant","U","{U}","false","Spirits"
"Departed Deckhand","Creature - Spirit Pirate","U","{1}{U}","false","Spirits"
"Murmuring Phantasm","Creature - Spirit","U","{1}{U}","false","Spirits"
"Rattlechains","Creature - Spirit","U","{1}{U}","false","Spirits"
"Shacklegeist","Creature - Spirit","U","{1}{U}","false","Spirits"
"Befuddle","Instant","U","{2}{U}","false","Spirits"
"Nebelgast Herald","Creature - Spirit","U","{2}{U}","false","Spirits"
"Winged Words","Sorcery","U","{2}{U}","false","Spirits"
"Rewind","Instant","U","{2}{U}{U}","false","Spirits"
"Tome Anima","Creature - Spirit","U","{3}{U}","false","Spirits"
"Battleground Geist","Creature - Spirit","U","{4}{U}","false","Spirits"
"Roaming Ghostlight","Creature - Spirit","U","{3}{U}{U}","false","Spirits"
"Thriving Moor","Land","B","","false","Spooky"
"Swamp","Basic Land - Swamp","B","","false","Spooky"
"Swamp","Basic Land - Swamp","B","","false","Spooky"
"Swamp","Basic Land - Swamp","B","","false","Spooky"
"Swamp","Basic Land - Swamp","B","","false","Spooky"
"Swamp","Basic Land - Swamp","B","","false","Spooky"
"Swamp","Basic Land - Swamp","B","","false","Spooky"
"Swamp","Basic Land - Swamp","B","","false","Spooky"
"Bone Splinters","Sorcery","B","{B}","false","Spooky"
"Sanitarium Skeleton","Creature - Skeleton","B","{B}","false","Spooky"
"Eternal Taskmaster","Creature - Zombie","B","{1}{B}","false","Spooky"
"Fetid Imp","Creature - Imp","B","{1}{B}","false","Spooky"
"Malefic Scythe","Artifact - Equipment","B","{1}{B}","false","Spooky"
"Liliana's Devotee","Creature - Human Warlock","B","{2}{B}","false","Spooky"
"Liliana's Standard Bearer","Creature - Zombie Knight","B","{2}{B}","false","Spooky"
"Bone Picker","Creature - Bird","B","{3}{B}","false","Spooky"
"Languish","Sorcery","B","{2}{B}{B}","false","Spooky"
"Black Market","Enchantment","B","{3}{B}{B}","false","Spooky"
"Ogre Slumlord","Creature - Ogre Rogue","B","{3}{B}{B}","false","Spooky"
"Harvester of Souls","Creature - Demon","B","{4}{B}{B}","false","Spooky"
"Thriving Isle","Land","U","","false","Teferi"
"Island","Basic Land - Island","U","","false","Teferi"
"Island","Basic Land - Island","U","","false","Teferi"
"Island","Basic Land - Island","U","","false","Teferi"
"Island","Basic Land - Island","U","","false","Teferi"
"Island","Basic Land - Island","U","","false","Teferi"
"Island","Basic Land - Island","U","","false","Teferi"
"Island","Basic Land - Island","U","","false","Teferi"
"Opt","Instant","U","{U}","false","Teferi"
"Sage's Row Savant","Creature - Vedalken Wizard","U","{1}{U}","false","Teferi"
"Vodalian Arcanist","Creature - Merfolk Wizard","U","{1}{U}","false","Teferi"
"Exclude","Instant","U","{2}{U}","false","Teferi"
"Teferi's Protege","Creature - Human Wizard","U","{2}{U}","false","Teferi"
"Teferi's Tutelage","Enchantment","U","{2}{U}","false","Teferi"
"Leave in the Dust","Instant","U","{3}{U}","false","Teferi"
"Talrand's Invocation","Sorcery","U","{2}{U}{U}","false","Teferi"
"Teferi, Master of Time","Legendary Planeswalker - Teferi","U","{2}{U}{U}","false","Teferi"
"Teferi's Ageless Insight","Legendary Enchantment","U","{2}{U}{U}","false","Teferi"
"Prescient Chimera","Creature - Chimera","U","{3}{U}{U}","false","Teferi"
"Tolarian Kraken","Creature - Kraken","U","{4}{U}{U}","false","Teferi"
"Forest","Basic Land - Forest","G","","false","Tree-Hugging"
"Thriving Grove","Land","G","","false","Tree-Hugging"
"Forest","Basic Land - Forest","G","","false","Tree-Hugging"
"Forest","Basic Land - Forest","G","","false","Tree-Hugging"
"Forest","Basic Land - Forest","G","","false","Tree-Hugging"
"Forest","Basic Land - Forest","G","","false","Tree-Hugging"
"Forest","Basic Land - Forest","G","","false","Tree-Hugging"
"Forest","Basic Land - Forest","G","","false","Tree-Hugging"
"Explore","Sorcery","G","{1}{G}","false","Tree-Hugging"
"Jolrael, Mwonvuli Recluse","Legendary Creature - Human Druid","G","{1}{G}","false","Tree-Hugging"
"Nature's Way","Sorcery","G","{1}{G}","false","Tree-Hugging"
"Snarespinner","Creature - Spider","G","{1}{G}","false","Tree-Hugging"
"Wall of Blossoms","Creature - Plant Wall","G","{1}{G}","false","Tree-Hugging"
"Crushing Canopy","Instant","G","{2}{G}","false","Tree-Hugging"
"Llanowar Visionary","Creature - Elf Druid","G","{2}{G}","false","Tree-Hugging"
"Wildsize","Instant","G","{2}{G}","false","Tree-Hugging"
"Burlfist Oak","Creature - Treefolk","G","{2}{G}{G}","false","Tree-Hugging"
"Verdant Embrace","Enchantment - Aura","G","{3}{G}{G}","false","Tree-Hugging"
"Primordial Sage","Creature - Spirit","G","{4}{G}{G}","false","Tree-Hugging"
"Soul of the Harvest","Creature - Elemental","G","{4}{G}{G}","false","Tree-Hugging"
"Island","Basic Land - Island","U","","false","Under the Sea"
"Thriving Isle","Land","U","","false","Under the Sea"
"Island","Basic Land - Island","U","","false","Under the Sea"
"Island","Basic Land - Island","U","","false","Under the Sea"
"Island","Basic Land - Island","U","","false","Under the Sea"
"Island","Basic Land - Island","U","","false","Under the Sea"
"Island","Basic Land - Island","U","","false","Under the Sea"
"Island","Basic Land - Island","U","","false","Under the Sea"
"Island","Basic Land - Island","U","","false","Under the Sea"
"Sigiled Starfish","Creature - Starfish","U","{1}{U}","false","Under the Sea"
"Voyage's End","Instant","U","{1}{U}","false","Under the Sea"
"Wishful Merfolk","Creature - Merfolk","U","{1}{U}","false","Under the Sea"
"Sweep Away","Instant","U","{2}{U}","false","Under the Sea"
"Unstable Obelisk","Artifact","U","{3}","false","Under the Sea"
"Waterknot","Enchantment - Aura","U","{1}{U}{U}","false","Under the Sea"
"Octoprophet","Creature - Octopus","U","{3}{U}","false","Under the Sea"
"Whelming Wave","Sorcery","U","{2}{U}{U}","false","Under the Sea"
"Tolarian Kraken","Creature - Kraken","U","{4}{U}{U}","false","Under the Sea"
"Cryptic Serpent","Creature - Serpent","U","{5}{U}{U}","false","Under the Sea"
"Pursued Whale","Creature - Whale","U","{5}{U}{U}","false","Under the Sea"
"Thriving Heath","Land","W","","false","Unicorns"
"Plains","Basic Land - Plains","W","","false","Unicorns"
"Plains","Basic Land - Plains","W","","false","Unicorns"
"Plains","Basic Land - Plains","W","","false","Unicorns"
"Plains","Basic Land - Plains","W","","false","Unicorns"
"Plains","Basic Land - Plains","W","","false","Unicorns"
"Plains","Basic Land - Plains","W","","false","Unicorns"
"Plains","Basic Land - Plains","W","","false","Unicorns"
"Cloudshift","Instant","W","{W}","false","Unicorns"
"Daybreak Charger","Creature - Unicorn","W","{1}{W}","false","Unicorns"
"Mesa Unicorn","Creature - Unicorn","W","{1}{W}","false","Unicorns"
"Ronom Unicorn","Creature - Unicorn","W","{1}{W}","false","Unicorns"
"Valorous Stance","Instant","W","{1}{W}","false","Unicorns"
"Brightmare","Creature - Unicorn","W","{2}{W}","false","Unicorns"
"Emiel the Blessed","Legendary Creature - Unicorn","W","{2}{W}{W}","false","Unicorns"
"Faith's Fetters","Enchantment - Aura","W","{3}{W}","false","Unicorns"
"Inspired Charge","Instant","W","{2}{W}{W}","false","Unicorns"
"Inspiring Unicorn","Creature - Unicorn","W","{2}{W}{W}","false","Unicorns"
"Blessed Sanctuary","Enchantment","W","{3}{W}{W}","false","Unicorns"
"Valorous Steed","Creature - Unicorn","W","{4}{W}","false","Unicorns"
"Swamp","Basic Land - Swamp","B","","false","Vampires"
"Thriving Moor","Land","B","","false","Vampires"
"Swamp","Basic Land - Swamp","B","","false","Vampires"
"Swamp","Basic Land - Swamp","B","","false","Vampires"
"Swamp","Basic Land - Swamp","B","","false","Vampires"
"Swamp","Basic Land - Swamp","B","","false","Vampires"
"Swamp","Basic Land - Swamp","B","","false","Vampires"
"Swamp","Basic Land - Swamp","B","","false","Vampires"
"Vampire Neonate","Creature - Vampire","B","{B}","false","Vampires"
"Child of Night","Creature - Vampire","B","{1}{B}","false","Vampires"
"Eternal Thirst","Enchantment - Aura","B","{1}{B}","false","Vampires"
"Gifted Aetherborn","Creature - Aetherborn Vampire","B","{B}{B}","false","Vampires"
"Drana, Liberator of Malakir","Legendary Creature - Vampire Ally","B","{1}{B}{B}","false","Vampires"
"Silversmote Ghoul","Creature - Zombie Vampire","B","{2}{B}","false","Vampires"
"Vito, Thorn of the Dusk Rose","Legendary Creature - Vampire Cleric","B","{2}{B}","false","Vampires"
"Agonizing Syphon","Sorcery","B","{3}{B}","false","Vampires"
"Bloodbond Vampire","Creature - Vampire Shaman Ally","B","{2}{B}{B}","false","Vampires"
"Mark of the Vampire","Enchantment - Aura","B","{3}{B}","false","Vampires"
"Sangromancer","Creature - Vampire Shaman","B","{2}{B}{B}","false","Vampires"
"Exquisite Blood","Enchantment","B","{4}{B}","false","Vampires"
"Thriving Grove","Land","G","","false","Walls"
"Forest","Basic Land - Forest","G","","false","Walls"
"Forest","Basic Land - Forest","G","","false","Walls"
"Forest","Basic Land - Forest","G","","false","Walls"
"Forest","Basic Land - Forest","G","","false","Walls"
"Forest","Basic Land - Forest","G","","false","Walls"
"Forest","Basic Land - Forest","G","","false","Walls"
"Forest","Basic Land - Forest","G","","false","Walls"
"Portcullis Vine","Creature - Plant Wall","G","{G}","false","Walls"
