"name","Type","Color","manacost","maybeboard","tags"
"Fireball","Sorcery","R","{X}{R}","false","R - Treasure Hunters"
"Goblin Matron","Creature - Goblin","R","{2}{R}","false","R - Goblins"
"Captain Ripley Vance","Legendary Creature - Human Pirate","R","{2}{R}","false","R - Storm"
"Empty the Warrens","Sorcery","R","{3}{R}","false","R - Storm"
"Fungal Reaches","Land","GR","","false","R - Storm"
"Grinning Ignus","Creature - Elemental","R","{2}{R}","false","R - Storm"
"Manamorphose","Instant","GR","{1}{R/G}","false","R - Storm"
"Mountain","Basic Land - Mountain","R","","false","R - Storm"
"Mountain","Basic Land - Mountain","R","","false","R - Storm"
"Mountain","Basic Land - Mountain","R","","false","R - Storm"
"Mountain","Basic Land - Mountain","R","","false","R - Storm"
"Mountain","Basic Land - Mountain","R","","false","R - Storm"
"Mountain","Basic Land - Mountain","R","","false","R - Storm"
"Seething Song","Instant","R","{2}{R}","false","R - Storm"
"Storm-Kiln Artist","Creature - Dwarf Shaman","R","{3}{R}","false","R - Storm"
"Thriving Bluff","Land","R","","false","R - Storm"
"Vance's Blasting Cannons","Legendary Enchantment","R","{3}{R}","false","R - Storm"
"Evolving Wilds","Land","","","false","G - Landfall"
"Evolving Wilds","Land","","","false","G - Landfall"
"Forest","Basic Land - Forest","G","","false","G - Green Flashback"
"Auger Spree","Instant","BR","{1}{B}{R}","false","2C (BR) - Rakdos"
"Blade Juggler","Creature - Human Rogue","B","{4}{B}","false","2C (BR) - Rakdos"
"Carnival // Carnage","Instant","BR","{B/R} // {2}{B}{R}","false","2C (BR) - Rakdos"
"Cult Guildmage","Creature - Human Shaman","BR","{B}{R}","false","2C (BR) - Rakdos"
"Drill Bit","Sorcery","B","{2}{B}","false","2C (BR) - Rakdos"
"Hackrobat","Creature - Human Rogue","BR","{1}{B}{R}","false","2C (BR) - Rakdos"
"Mountain","Basic Land - Mountain","R","","false","2C (BR) - Rakdos"
"Mountain","Basic Land - Mountain","R","","false","2C (BR) - Rakdos"
"Rakdos Carnarium","Land","BR","","false","2C (BR) - Rakdos"
"Rakdos Guildgate","Land - Gate","BR","","false","2C (BR) - Rakdos"
"Rakdos Ickspitter","Creature - Thrull","BR","{1}{B}{R}","false","2C (BR) - Rakdos"
"Rix Maadi Guildmage","Creature - Human Shaman","BR","{B}{R}","false","2C (BR) - Rakdos"
"Rix Maadi Reveler","Creature - Human Shaman","BR","{1}{R}","false","2C (BR) - Rakdos"
"Skewer the Critics","Sorcery","R","{2}{R}","false","2C (BR) - Rakdos"
"Swamp","Basic Land - Swamp","B","","false","2C (BR) - Rakdos"
"Citywatch Sphinx","Creature - Sphinx","U","{5}{U}","false","2C (UB) - Dimir"
"Darkblade Agent","Creature - Human Assassin","BU","{1}{U}{B}","false","2C (UB) - Dimir"
"Dimir Aqueduct","Land","BU","","false","2C (UB) - Dimir"
"Dimir Charm","Instant","BU","{U}{B}","false","2C (UB) - Dimir"
"Dimir Guildgate","Land - Gate","BU","","false","2C (UB) - Dimir"
"Dimir Spybug","Creature - Insect","BU","{U}{B}","false","2C (UB) - Dimir"
"Etrata, the Silencer","Legendary Creature - Vampire Assassin","UB","{2}{U}{B}","false","2C (UB) - Dimir"
"House Guildmage","Creature - Human Wizard","BU","{U}{B}","false","2C (UB) - Dimir"
"Island","Basic Land - Island","U","","false","2C (UB) - Dimir"
"Island","Basic Land - Island","U","","false","2C (UB) - Dimir"
"Price of Fame","Instant","B","{3}{B}","false","2C (UB) - Dimir"
"Swamp","Basic Land - Swamp","B","","false","2C (UB) - Dimir"
"Thought Erasure","Sorcery","BU","{U}{B}","false","2C (UB) - Dimir"
"Watcher in the Mist","Creature - Spirit","U","{3}{U}{U}","false","2C (UB) - Dimir"
"Call of the Conclave","Sorcery","GW","{G}{W}","false","2C (GW) - Selesnya"
"Centaur's Herald","Creature - Elf Scout","G","{G}","false","2C (GW) - Selesnya"
"Forest","Basic Land - Forest","G","","false","2C (GW) - Selesnya"
"Plains","Basic Land - Plains","W","","false","2C (GW) - Selesnya"
"Rootborn Defenses","Instant","W","{2}{W}","false","2C (GW) - Selesnya"
"Selesnya Charm","Instant","GW","{G}{W}","false","2C (GW) - Selesnya"
"Selesnya Guildgate","Land - Gate","GW","","false","2C (GW) - Selesnya"
"Selesnya Sanctuary","Land","GW","","false","2C (GW) - Selesnya"
"Trostani, Selesnya's Voice","Legendary Creature - Dryad","GW","{G}{G}{W}{W}","false","2C (GW) - Selesnya"
"Vitu-Ghazi Guildmage","Creature - Dryad Shaman","GW","{G}{W}","false","2C (GW) - Selesnya"
"Burning-Tree Emissary","Creature - Human Shaman","GR","{R/G}{R/G}","false","2C (RG) - Gruul"
"Burning-Tree Vandal","Creature - Human Rogue","R","{2}{R}","false","2C (RG) - Gruul"
"Collision // Colossus","Instant","GR","{1}{R/G} // {R}{G}","false","2C (RG) - Gruul"
"Forest","Basic Land - Forest","G","","false","2C (RG) - Gruul"
"Forest","Basic Land - Forest","G","","false","2C (RG) - Gruul"
"Ghor-Clan Rampager","Creature - Beast","GR","{2}{R}{G}","false","2C (RG) - Gruul"
"Ground Assault","Sorcery","GR","{R}{G}","false","2C (RG) - Gruul"
"Gruul Guildgate","Land - Gate","GR","","false","2C (RG) - Gruul"
"Gruul Turf","Land","GR","","false","2C (RG) - Gruul"
"Mountain","Basic Land - Mountain","R","","false","2C (RG) - Gruul"
"Rhythm of the Wild","Enchantment","GR","{1}{R}{G}","false","2C (RG) - Gruul"
"Skarrg Guildmage","Creature - Human Shaman","GR","{R}{G}","false","2C (RG) - Gruul"
"Slaughterhorn","Creature - Beast","G","{2}{G}","false","2C (RG) - Gruul"
"Zhur-Taa Druid","Creature - Human Druid","GR","{R}{G}","false","2C (RG) - Gruul"
"Lazav, the Multifarious","Legendary Creature - Shapeshifter","BU","{U}{B}","false","2C (UB) - Dimir"
"Frontier Bivouac","Land","GRU","","false","G - Ferocious"
"Yasova Dragonclaw","Legendary Creature - Human Warrior","GRU","{2}{G}","false","G - Ferocious"
"Temur Sabertooth","Creature - Cat","G","{2}{G}{G}","false","G - Ferocious"
"Hero's Blade","Artifact - Equipment","","{2}","false","R - Legends"
"Traxos, Scourge of Kroog","Legendary Artifact Creature - Construct","","{4}","false","R - Legends"
"Ancestral Blade","Artifact - Equipment","W","{1}{W}","false","W - Equipment"
"Leonin Bola","Artifact - Equipment","","{1}","false","W - Equipment"
"Eccentric Farmer","Creature - Human Peasant","G","{2}{G}","false","G - Delirium Dredge"
"Charging Monstrosaur","Creature - Dinosaur","R","{4}{R}","false","R - Basic Red"
"Boros Charm","Instant","RW","{R}{W}","false","2C (RW) - Boros"
"Boros Garrison","Land","RW","","false","2C (RW) - Boros"
"Boros Guildgate","Land - Gate","RW","","false","2C (RW) - Boros"
"Boros Guildmage","Creature - Human Wizard","RW","{R/W}{R/W}","false","2C (RW) - Boros"
"Firefist Striker","Creature - Human Soldier","R","{1}{R}","false","2C (RW) - Boros"
"Firemane Avenger","Creature - Angel","RW","{2}{R}{W}","false","2C (RW) - Boros"
"Lightning Helix","Instant","RW","{R}{W}","false","2C (RW) - Boros"
"Martial Glory","Instant","RW","{R}{W}","false","2C (RW) - Boros"
"Mountain","Basic Land - Mountain","R","","false","2C (RW) - Boros"
"Mountain","Basic Land - Mountain","R","","false","2C (RW) - Boros"
"Plains","Basic Land - Plains","W","","false","2C (RW) - Boros"
"Skyknight Legionnaire","Creature - Human Knight","RW","{1}{R}{W}","false","2C (RW) - Boros"
"Warleader's Helix","Instant","RW","{2}{R}{W}","false","2C (RW) - Boros"
"Wojek Halberdiers","Creature - Human Soldier","RW","{R}{W}","false","2C (RW) - Boros"
"Deadbridge Goliath","Creature - Insect","G","{2}{G}{G}","false","2C (BG) - Golgari"
"Dreg Mangler","Creature - Plant Zombie","BG","{1}{B}{G}","false","2C (BG) - Golgari"
"Elves of Deep Shadow","Creature - Elf Druid","BG","{G}","false","2C (BG) - Golgari"
"Forest","Basic Land - Forest","G","","false","2C (BG) - Golgari"
"Forest","Basic Land - Forest","G","","false","2C (BG) - Golgari"
"Golgari Charm","Instant","BG","{B}{G}","false","2C (BG) - Golgari"
"Golgari Guildgate","Land - Gate","BG","","false","2C (BG) - Golgari"
"Golgari Rot Farm","Land","BG","","false","2C (BG) - Golgari"
"Grisly Salvage","Instant","BG","{B}{G}","false","2C (BG) - Golgari"
"Korozda Guildmage","Creature - Elf Shaman","BG","{B}{G}","false","2C (BG) - Golgari"
"Putrefy","Instant","BG","{1}{B}{G}","false","2C (BG) - Golgari"
"Swamp","Basic Land - Swamp","B","","false","2C (BG) - Golgari"
"Undercity Uprising","Sorcery","BG","{2}{B}{G}","false","2C (BG) - Golgari"
"Zanikev Locust","Creature - Insect","B","{5}{B}","false","2C (BG) - Golgari"
"Callous Dismissal","Sorcery","U","{1}{U}","false","2C (UR) - Izzet"
"Electrolyze","Instant","RU","{1}{U}{R}","false","2C (UR) - Izzet"
"Gelectrode","Creature - Weird","RU","{1}{U}{R}","false","2C (UR) - Izzet"
"Island","Basic Land - Island","U","","false","2C (UR) - Izzet"
"Island","Basic Land - Island","U","","false","2C (UR) - Izzet"
"Izzet Boilerworks","Land","RU","","false","2C (UR) - Izzet"
"Izzet Charm","Instant","RU","{U}{R}","false","2C (UR) - Izzet"
"Izzet Guildgate","Land - Gate","RU","","false","2C (UR) - Izzet"
"Izzet Guildmage","Creature - Human Wizard","RU","{U/R}{U/R}","false","2C (UR) - Izzet"
"Krenko's Command","Sorcery","R","{1}{R}","false","2C (UR) - Izzet"
"League Guildmage","Creature - Human Wizard","RU","{U}{R}","false","2C (UR) - Izzet"
"Mountain","Basic Land - Mountain","R","","false","2C (UR) - Izzet"
"Niv-Mizzet, the Firemind","Legendary Creature - Dragon Wizard","RU","{2}{U}{U}{R}{R}","false","2C (UR) - Izzet"
"Preordain","Sorcery","U","{U}","false","2C (UR) - Izzet"
"Wee Dragonauts","Creature - Faerie Wizard","RU","{1}{U}{R}","false","2C (UR) - Izzet"
"Basilica Guards","Creature - Human Soldier","W","{2}{W}","false","2C (WB) - Orzhov"
"Gift of Orzhova","Enchantment - Aura","BW","{1}{W/B}{W/B}","false","2C (WB) - Orzhov"
"Kingpin's Pet","Creature - Thrull","BW","{1}{W}{B}","false","2C (WB) - Orzhov"
"Orzhov Basilica","Land","BW","","false","2C (WB) - Orzhov"
"Orzhov Charm","Instant","BW","{W}{B}","false","2C (WB) - Orzhov"
"Orzhov Guildgate","Land - Gate","BW","","false","2C (WB) - Orzhov"
"Orzhov Guildgate","Land - Gate","BW","","false","2C (WB) - Orzhov"
"Pillory of the Sleepless","Enchantment - Aura","BW","{1}{W}{B}","false","2C (WB) - Orzhov"
"Plains","Basic Land - Plains","W","","false","2C (WB) - Orzhov"
"Plains","Basic Land - Plains","W","","false","2C (WB) - Orzhov"
"Swamp","Basic Land - Swamp","B","","false","2C (WB) - Orzhov"
"Syndic of Tithes","Creature - Human Cleric","W","{1}{W}","false","2C (WB) - Orzhov"
"Tithe Drinker","Creature - Vampire","BW","{W}{B}","false","2C (WB) - Orzhov"
"Treasury Thrull","Creature - Thrull","BW","{4}{W}{B}","false","2C (WB) - Orzhov"
"Crocanura","Creature - Crocodile Frog","G","{2}{G}","false","2C (UG) - Simic"
"Elusive Krasis","Creature - Fish Mutant","GU","{1}{G}{U}","false","2C (UG) - Simic"
"Experiment One","Creature - Human Ooze","G","{G}","false","2C (UG) - Simic"
"Fathom Mage","Creature - Human Wizard","GU","{2}{G}{U}","false","2C (UG) - Simic"
"Forest","Basic Land - Forest","G","","false","2C (UG) - Simic"
"Forest","Basic Land - Forest","G","","false","2C (UG) - Simic"
"Growth Spiral","Instant","GU","{G}{U}","false","2C (UG) - Simic"
"Island","Basic Land - Island","U","","false","2C (UG) - Simic"
"Krasis Incubation","Enchantment - Aura","GU","{2}{G}{U}","false","2C (UG) - Simic"
"Leyline Phantom","Creature - Illusion","U","{4}{U}","false","2C (UG) - Simic"
"Shambleshark","Creature - Shark Crab","GU","{G}{U}","false","2C (UG) - Simic"
"Simic Charm","Instant","GU","{G}{U}","false","2C (UG) - Simic"
"Simic Growth Chamber","Land","GU","","false","2C (UG) - Simic"
"Simic Guildgate","Land - Gate","GU","","false","2C (UG) - Simic"
"Zameck Guildmage","Creature - Elf Wizard","GU","{G}{U}","false","2C (UG) - Simic"
"Blessed Spirits","Creature - Spirit","W","{2}{W}","false","W - Ghost Mom"
"Cage of Hands","Enchantment - Aura","W","{2}{W}","false","W - Ghost Mom"
"Kabuto Moth","Creature - Spirit","W","{2}{W}","false","W - Ghost Mom"
"On Serra's Wings","Legendary Enchantment - Aura","W","{3}{W}","false","W - Ghost Mom"
"Plains","Basic Land - Plains","W","","false","W - Ghost Mom"
"Plains","Basic Land - Plains","W","","false","W - Ghost Mom"
"Plains","Basic Land - Plains","W","","false","W - Ghost Mom"
"Plains","Basic Land - Plains","W","","false","W - Ghost Mom"
"Plains","Basic Land - Plains","W","","false","W - Ghost Mom"
"Plains","Basic Land - Plains","W","","false","W - Ghost Mom"
"Plains","Basic Land - Plains","W","","false","W - Ghost Mom"
"Tallowisp","Creature - Spirit","W","{1}{W}","false","W - Ghost Mom"
"Thriving Heath","Land","W","","false","W - Ghost Mom"
"Weight of Conscience","Enchantment - Aura","W","{1}{W}","false","W - Ghost Mom"
"Katilda, Dawnhart Martyr","Legendary Creature - Spirit Warlock","W","{1}{W}{W}","false","W - Ghost Mom"
"Smoke Shroud","Enchantment - Aura","U","{1}{U}","false","U - Ninjas"
"Archon of the Triumvirate","Creature - Archon","UW","{5}{W}{U}","false","2C (UW) - Azorius"
"Azorius Chancery","Land","UW","","false","2C (UW) - Azorius"
"Azorius Charm","Instant","UW","{W}{U}","false","2C (UW) - Azorius"
"Azorius Guildgate","Land - Gate","UW","","false","2C (UW) - Azorius"
"Azorius Guildmage","Creature - Vedalken Wizard","UW","{W/U}{W/U}","false","2C (UW) - Azorius"
"Azorius Knight-Arbiter","Creature - Human Knight","UW","{3}{W}{U}","false","2C (UW) - Azorius"
"Deputy of Acquittals","Creature - Human Wizard","UW","{W}{U}","false","2C (UW) - Azorius"
"Island","Basic Land - Island","U","","false","2C (UW) - Azorius"
"Lavinia of the Tenth","Legendary Creature - Human Soldier","UW","{3}{W}{U}","false","2C (UW) - Azorius"
"Minister of Impediments","Creature - Human Advisor","UW","{2}{W/U}","false","2C (UW) - Azorius"
"Plains","Basic Land - Plains","W","","false","2C (UW) - Azorius"
"Plains","Basic Land - Plains","W","","false","2C (UW) - Azorius"
"Senate Guildmage","Creature - Human Wizard","UW","{W}{U}","false","2C (UW) - Azorius"
"Sphinx's Insight","Instant","UW","{2}{W}{U}","false","2C (UW) - Azorius"
"Delirium Skeins","Sorcery","B","{2}{B}","false","B - Hellbent"
"Demon's Jester","Creature - Imp","B","{3}{B}","false","B - Hellbent"
"Hell Mongrel","Creature - Nightmare Dog","B","{3}{B}","false","B - Hellbent"
"Necrogoyf","Creature - Lhurgoyf","B","{3}{B}{B}","false","B - Hellbent"
"Necromancer's Familiar","Creature - Bird Spirit","B","{3}{B}","false","B - Hellbent"
"Nihilistic Glee","Enchantment","B","{2}{B}{B}","false","B - Hellbent"
"Olivia's Dragoon","Creature - Vampire Berserker","B","{1}{B}","false","B - Hellbent"
"Swamp","Basic Land - Swamp","B","","false","B - Infect"
"Swamp","Basic Land - Swamp","B","","false","B - Infect"
"Swamp","Basic Land - Swamp","B","","false","B - Infect"
"Swamp","Basic Land - Swamp","B","","false","B - Infect"
"Swamp","Basic Land - Swamp","B","","false","B - Infect"
"Swamp","Basic Land - Swamp","B","","false","B - Infect"
"Thriving Moor","Land","B","","false","B - Infect"
"Tragic Fall","Instant","B","{1}{B}","false","B - Hellbent"
"Glistening Oil","Enchantment - Aura","B","{B}{B}","false","B - Infect"
"Grafted Exoskeleton","Artifact - Equipment","","{4}","false","B - Infect"
"Hand of the Praetors","Creature - Phyrexian Zombie","B","{3}{B}","false","B - Infect"
"Ichorclaw Myr","Artifact Creature - Phyrexian Myr","","{2}","false","B - Infect"
"Phyrexian Juggernaut","Artifact Creature - Phyrexian Juggernaut","","{6}","false","B - Infect"
"Plague Stinger","Creature - Phyrexian Insect Horror","B","{1}{B}","false","B - Infect"
"Septic Rats","Creature - Phyrexian Rat","B","{1}{B}{B}","false","B - Infect"
"Swamp","Basic Land - Swamp","B","","false","B - Infect"
"Swamp","Basic Land - Swamp","B","","false","B - Hellbent"
"Swamp","Basic Land - Swamp","B","","false","B - Hellbent"
"Swamp","Basic Land - Swamp","B","","false","B - Hellbent"
"Swamp","Basic Land - Swamp","B","","false","B - Hellbent"
"Swamp","Basic Land - Swamp","B","","false","B - Hellbent"
"Swamp","Basic Land - Swamp","B","","false","B - Hellbent"
"Thriving Moor","Land","B","","false","B - Hellbent"
"Bake into a Pie","Instant","B","{2}{B}{B}","false","B - Cauldron Cat"
"Bog Naughty","Creature - Faerie","B","{3}{B}{B}","false","B - Cauldron Cat"
"Cauldron Familiar","Creature - Cat","B","{B}","false","B - Cauldron Cat"
"Doomed Dissenter","Creature - Human","B","{1}{B}","false","B - Cauldron Cat"
"Gavony Unhallowed","Creature - Zombie","B","{3}{B}","false","B - Cauldron Cat"
"Giant's Skewer","Artifact - Equipment","B","{1}{B}","false","B - Cauldron Cat"
"Midnight Reaper","Creature - Zombie Knight","B","{2}{B}","false","B - Cauldron Cat"
"Mold Folk","Creature - Fungus Warrior","B","{1}{B}","false","B - Cauldron Cat"
"Swamp","Basic Land - Swamp","B","","false","B - Cauldron Cat"
"Swamp","Basic Land - Swamp","B","","false","B - Cauldron Cat"
"Swamp","Basic Land - Swamp","B","","false","B - Cauldron Cat"
"Swamp","Basic Land - Swamp","B","","false","B - Cauldron Cat"
"Swamp","Basic Land - Swamp","B","","false","B - Cauldron Cat"
"Swamp","Basic Land - Swamp","B","","false","B - Cauldron Cat"
"Swamp","Basic Land - Swamp","B","","false","B - Cauldron Cat"
"Taste of Death","Sorcery","B","{4}{B}{B}","false","B - Cauldron Cat"
"Tempting Witch","Creature - Human Warlock","B","{2}{B}","false","B - Cauldron Cat"
"Thriving Moor","Land","B","","false","B - Cauldron Cat"
"Witch's Oven","Artifact","","{1}","false","B - Cauldron Cat"
"Axebane Guardian","Creature - Human Druid","G","{2}{G}","false","G - Guildgates"
"District Guide","Creature - Elf Scout","G","{2}{G}","false","G - Guildgates"
"Forest","Basic Land - Forest","G","","false","G - Guildgates"
"Forest","Basic Land - Forest","G","","false","G - Guildgates"
"Forest","Basic Land - Forest","G","","false","G - Guildgates"
"Gate Colossus","Artifact Creature - Construct","","{8}","false","G - Guildgates"
"Gatebreaker Ram","Creature - Sheep","G","{2}{G}","false","G - Guildgates"
"Gatecreeper Vine","Creature - Plant","G","{1}{G}","false","G - Guildgates"
"Golgari Guildgate","Land - Gate","BG","","false","G - Guildgates"
"Greenside Watcher","Creature - Elf Druid","G","{1}{G}","false","G - Guildgates"
"Gruul Guildgate","Land - Gate","GR","","false","G - Guildgates"
"Putrefy","Instant","BG","{1}{B}{G}","false","G - Guildgates"
"Selesnya Guildgate","Land - Gate","GW","","false","G - Guildgates"
"Simic Guildgate","Land - Gate","GU","","false","G - Guildgates"
"Urban Evolution","Sorcery","GU","{3}{G}{U}","false","G - Guildgates"
"Verdant Haven","Enchantment - Aura","G","{2}{G}","false","G - Guildgates"
"Vraska the Unseen","Legendary Planeswalker - Vraska","BG","{3}{B}{G}","false","G - Guildgates"
"Arbor Elf","Creature - Elf Druid","G","{G}","false","G - Elves"
"Band Together","Instant","G","{2}{G}","false","G - Elves"
"Elvish Archdruid","Creature - Elf Druid","G","{1}{G}{G}","false","G - Elves"
"Elvish Mystic","Creature - Elf Druid","G","{G}","false","G - Elves"
"Elvish Visionary","Creature - Elf Shaman","G","{1}{G}","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Forest","Basic Land - Forest","G","","false","G - Elves"
"Imperious Perfect","Creature - Elf Warrior","G","{2}{G}","false","G - Elves"
"Thriving Grove","Land","G","","false","G - Elves"
"Wirewood Pride","Instant","G","{G}","false","G - Elves"
"Crop Rotation","Instant","G","{G}","false","G - Tron"
"Elvish Rejuvenator","Creature - Elf Druid","G","{2}{G}","false","G - Tron"
"Endless One","Creature - Eldrazi","","{X}","false","G - Tron"
"Expedition Map","Artifact","","{1}","false","G - Tron"
"Forest","Basic Land - Forest","G","","false","G - Tron"
"Forest","Basic Land - Forest","G","","false","G - Tron"
"Scour from Existence","Instant","","{7}","false","G - Tron"
"Silhana Wayfinder","Creature - Elf Scout","G","{1}{G}","false","G - Tron"
"Sylvan Scrying","Sorcery","G","{1}{G}","false","G - Tron"
"Thriving Grove","Land","G","","false","G - Tron"
"Treetop Village","Land","G","","false","G - Tron"
"Urza's Mine","Land - Urza's Mine","","","false","G - Tron"
"Urza's Power Plant","Land - Urza's Power-Plant","","","false","G - Tron"
"Urza's Tower","Land - Urza's Tower","","","false","G - Tron"
"Arc Lightning","Sorcery","R","{2}{R}","false","R - Precision Burn"
"Blaze","Sorcery","R","{X}{R}","false","R - Precision Burn"
"Burning Prophet","Creature - Human Wizard","R","{1}{R}","false","R - Precision Burn"
"Chandra Nalaar","Legendary Planeswalker - Chandra","R","{3}{R}{R}","false","R - Precision Burn"
"Firebolt","Sorcery","R","{R}","false","R - Precision Burn"
"Forked Bolt","Sorcery","R","{R}","false","R - Precision Burn"
"Guttersnipe","Creature - Goblin Shaman","R","{2}{R}","false","R - Precision Burn"
"Hidetsugu's Second Rite","Instant","R","{3}{R}","false","R - Precision Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Precision Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Precision Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Precision Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Precision Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Precision Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Precision Burn"
"Mountain","Basic Land - Mountain","R","","false","R - Precision Burn"
"Prodigal Pyromancer","Creature - Human Wizard","R","{2}{R}","false","R - Precision Burn"
"Thriving Bluff","Land","R","","false","R - Precision Burn"
"Abrade","Instant","R","{1}{R}","false","R - Ramanup Red"
"Ahn-Crop Crasher","Creature - Minotaur Warrior","R","{2}{R}","false","R - Ramanup Red"
"Bomat Courier","Artifact Creature - Construct","R","{1}","false","R - Ramanup Red"
"Burning-Fist Minotaur","Creature - Minotaur Wizard","R","{1}{R}","false","R - Ramanup Red"
"Desert of the Fervent","Land - Desert","R","","false","R - Ramanup Red"
"Dunes of the Dead","Land - Desert","","","false","R - Ramanup Red"
"Earthshaker Khenra","Creature - Jackal Warrior","R","{1}{R}","false","R - Ramanup Red"
"Electrify","Instant","R","{3}{R}","false","R - Ramanup Red"
"Glorybringer","Creature - Dragon","R","{3}{R}{R}","false","R - Ramanup Red"
"Mountain","Basic Land - Mountain","R","","false","R - Ramanup Red"
"Mountain","Basic Land - Mountain","R","","false","R - Ramanup Red"
"Mountain","Basic Land - Mountain","R","","false","R - Ramanup Red"
"Painted Bluffs","Land - Desert","","","false","R - Ramanup Red"
"Ramunap Ruins","Land - Desert","R","","false","R - Ramanup Red"
"Ramunap Ruins","Land - Desert","R","","false","R - Ramanup Red"
"Sand Strangler","Creature - Beast","R","{3}{R}","false","R - Ramanup Red"
"Ballista Charger","Artifact - Vehicle","","{5}","false","R - Fast and Furious"
"Built to Smash","Instant","R","{R}","false","R - Fast and Furious"
"Daredevil Dragster","Artifact - Vehicle","","{3}","false","R - Fast and Furious"
"Fleetwheel Cruiser","Artifact - Vehicle","","{4}","false","R - Fast and Furious"
"Mech Hangar","Land","","","false","R - Fast and Furious"
"Mountain","Basic Land - Mountain","R","","false","R - Fast and Furious"
"Mountain","Basic Land - Mountain","R","","false","R - Fast and Furious"
"Mountain","Basic Land - Mountain","R","","false","R - Fast and Furious"
"Mountain","Basic Land - Mountain","R","","false","R - Fast and Furious"
"Mountain","Basic Land - Mountain","R","","false","R - Fast and Furious"
"Mountain","Basic Land - Mountain","R","","false","R - Fast and Furious"
"Reckless Racer","Creature - Human Pilot","R","{2}{R}","false","R - Fast and Furious"
"Siege Modification","Enchantment - Aura","R","{1}{R}{R}","false","R - Fast and Furious"
"Speedway Fanatic","Creature - Human Pilot","R","{1}{R}","false","R - Fast and Furious"
"Thriving Bluff","Land","R","","false","R - Fast and Furious"
"Welding Sparks","Instant","R","{2}{R}","false","R - Fast and Furious"
"Island","Basic Land - Island","U","","false","U - Moonfolk"
"Island","Basic Land - Island","U","","false","U - Moonfolk"
"Island","Basic Land - Island","U","","false","U - Moonfolk"
"Island","Basic Land - Island","U","","false","U - Moonfolk"
"Island","Basic Land - Island","U","","false","U - Moonfolk"
"Island","Basic Land - Island","U","","false","U - Moonfolk"
"Island","Basic Land - Island","U","","false","U - Moonfolk"
"Jhessian Thief","Creature - Human Rogue","U","{2}{U}","false","U - Moonfolk"
"Meloku the Clouded Mirror","Legendary Creature - Moonfolk Wizard","U","{4}{U}","false","U - Moonfolk"
"Soratami Mirror-Guard","Creature - Moonfolk Wizard","U","{3}{U}","false","U - Moonfolk"
"Tetsuko Umezawa, Fugitive","Legendary Creature - Human Rogue","U","{1}{U}","false","U - Moonfolk"
"Thriving Isle","Land","U","","false","U - Moonfolk"
"Uyo, Silent Prophet","Legendary Creature - Moonfolk Wizard","U","{4}{U}{U}","false","U - Moonfolk"
"Anticognition","Instant","U","{1}{U}","false","U - Mill"
"Griptide","Instant","U","{3}{U}","false","U - Mill"
"Ipnu Rivulet","Land - Desert","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Island","Basic Land - Island","U","","false","U - Mill"
"Jace's Phantasm","Creature - Illusion","U","{U}","false","U - Mill"
"Mirrorweave","Instant","UW","{2}{W/U}{W/U}","false","U - Mill"
"Persistent Petitioners","Creature - Human Advisor","U","{1}{U}","false","U - Mill"
"Ruin Crab","Creature - Crab","U","{U}","false","U - Mill"
"Screaming Swarm","Creature - Bird Horror","U","{5}{U}","false","U - Mill"
"Teferi's Tutelage","Enchantment","U","{2}{U}","false","U - Mill"
"Thriving Isle","Land","U","","false","U - Mill"
"Vantress Gargoyle","Artifact Creature - Gargoyle","U","{1}{U}","false","U - Mill"
"Whisk Away","Instant","U","{2}{U}","false","U - Mill"
"Arcum's Astrolabe","Snow Artifact","","{S}","false","U - Snow Day"
"Ascendant Spirit","Snow Creature - Spirit","U","{U}","false","U - Snow Day"
"Avalanche Caller","Snow Creature - Human Wizard","U","{1}{U}","false","U - Snow Day"
"Blizzard Strix","Snow Creature - Bird","U","{4}{U}","false","U - Snow Day"
"Chillerpillar","Snow Creature - Insect","U","{3}{U}","false","U - Snow Day"
"Frostpeak Yeti","Snow Creature - Yeti","U","{3}{U}","false","U - Snow Day"
"Frostwalk Bastion","Snow Land","","","false","U - Snow Day"
"Graven Lore","Snow Instant","U","{3}{U}{U}","false","U - Snow Day"
"Icebind Pillar","Snow Artifact","U","{2}{U}","false","U - Snow Day"
"Icehide Golem","Snow Artifact Creature - Golem","","{S}","false","U - Snow Day"
"Phyrexian Ironfoot","Snow Artifact Creature - Phyrexian Construct","","{3}","false","U - Snow Day"
